timestamp,air_temperature[degF],system_mode
2020-11-30 08:42:48 PST,+68.9999,HEAT
2020-11-30 08:47:42 PST,+71.001,OFF
2020-11-30 08:57:45 PST,+68.9987,HEAT
2020-11-30 09:00:00 PST,+70.0994,HEAT
2020-11-30 09:01:51 PST,+71.0063,OFF
2020-11-30 09:25:26 PST,+68.9997,HEAT
2020-11-30 09:29:02 PST,+71.0036,OFF
2020-11-30 09:51:31 PST,+68.9999,HEAT
2020-11-30 09:55:07 PST,+71.0015,OFF
2020-11-30 10:00:00 PST,+69.9481,OFF
2020-11-30 10:39:44 PST,+68.9999,HEAT
2020-11-30 10:43:09 PST,+71.0045,OFF
2020-11-30 11:00:00 PST,+69.3289,OFF
2020-11-30 12:00:00 PST,+69.0489,OFF
2020-11-30 12:18:34 PST,+69,HEAT
2020-11-30 12:21:47 PST,+71.0069,OFF
2020-11-30 13:00:00 PST,+69.3028,OFF
2020-11-30 14:00:00 PST,+69.3688,OFF
2020-11-30 15:00:00 PST,+69.437,OFF
2020-11-30 16:00:00 PST,+69.6021,OFF
2020-11-30 16:38:30 PST,+68.9999,HEAT
2020-11-30 16:41:29 PST,+71.0081,OFF
2020-11-30 17:00:00 PST,+69.2554,OFF
2020-11-30 17:06:39 PST,+68.9996,HEAT
2020-11-30 17:09:44 PST,+71.0084,OFF
2020-11-30 17:28:02 PST,+68.9995,HEAT
2020-11-30 17:31:07 PST,+71.0034,OFF
2020-11-30 17:49:05 PST,+68.9998,HEAT
2020-11-30 17:52:10 PST,+71.0022,OFF
2020-11-30 18:00:00 PST,+69.5516,OFF
2020-11-30 18:07:56 PST,+68.9999,HEAT
2020-11-30 18:11:09 PST,+71.0034,OFF
2020-11-30 18:26:16 PST,+68.9994,HEAT
2020-11-30 18:29:29 PST,+71.0025,OFF
2020-11-30 18:44:34 PST,+68.9996,HEAT
2020-11-30 18:47:47 PST,+71.0023,OFF
2020-11-30 19:00:00 PST,+69.1471,OFF
2020-11-30 19:02:24 PST,+68.9992,HEAT
2020-11-30 19:05:46 PST,+71.0063,OFF
2020-11-30 19:19:32 PST,+68.9994,HEAT
2020-11-30 19:22:53 PST,+71.002,OFF
2020-11-30 19:36:44 PST,+68.9992,HEAT
2020-11-30 19:40:05 PST,+71.003,OFF
2020-11-30 19:53:58 PST,+68.9998,HEAT
2020-11-30 19:57:19 PST,+71.0041,OFF
2020-11-30 20:00:00 PST,+70.2438,OFF
2020-11-30 20:11:06 PST,+68.9996,HEAT
2020-11-30 20:14:27 PST,+71.0013,OFF
2020-11-30 20:28:12 PST,+68.9991,HEAT
2020-11-30 20:31:33 PST,+71.0006,OFF
2020-11-30 20:45:16 PST,+69,HEAT
2020-11-30 20:48:37 PST,+71.001,OFF
2020-11-30 21:00:00 PST,+69.1408,OFF
2020-11-30 21:02:19 PST,+68.9994,HEAT
2020-11-30 21:05:41 PST,+71.0063,OFF
2020-11-30 21:19:19 PST,+68.9998,HEAT
2020-11-30 21:22:41 PST,+71.0064,OFF
2020-11-30 21:36:19 PST,+68.9996,HEAT
2020-11-30 21:39:41 PST,+71.0062,OFF
2020-11-30 21:53:19 PST,+68.9994,HEAT
2020-11-30 21:56:41 PST,+71.0059,OFF
2020-11-30 22:00:00 PST,+70.1038,OFF
2020-11-30 22:09:33 PST,+68.999,HEAT
2020-11-30 22:13:01 PST,+71.0038,OFF
2020-11-30 22:25:49 PST,+68.9995,HEAT
2020-11-30 22:29:17 PST,+71.0049,OFF
2020-11-30 22:42:07 PST,+68.9992,HEAT
2020-11-30 22:45:35 PST,+71.0051,OFF
2020-11-30 22:58:25 PST,+68.9998,HEAT
2020-11-30 23:00:00 PST,+70.0451,HEAT
2020-11-30 23:00:25 PST,+70.2732,HEAT
2020-11-30 23:01:57 PST,+71.003,OFF
2020-11-30 23:13:57 PST,+68.9998,HEAT
2020-11-30 23:17:32 PST,+71.0059,OFF
2020-11-30 23:29:35 PST,+68.9999,HEAT
2020-11-30 23:33:10 PST,+71.007,OFF
2020-11-30 23:45:15 PST,+68.9996,HEAT
2020-11-30 23:48:49 PST,+71.0001,OFF
2020-12-01 00:00:00 PST,+69.0619,OFF
2020-12-01 00:00:48 PST,+68.9987,HEAT
2020-12-01 00:04:30 PST,+71.0034,OFF
2020-12-01 00:15:54 PST,+68.9989,HEAT
2020-12-01 00:19:36 PST,+71.005,OFF
2020-12-01 00:31:02 PST,+68.9991,HEAT
2020-12-01 00:34:44 PST,+71.0059,OFF
2020-12-01 00:46:11 PST,+68.9995,HEAT
2020-12-01 00:49:53 PST,+71.0066,OFF
2020-12-01 01:00:00 PST,+69.1074,OFF
2020-12-01 01:01:14 PST,+68.9999,HEAT
2020-12-01 01:05:03 PST,+71.0041,OFF
2020-12-01 01:15:59 PST,+68.9999,HEAT
2020-12-01 01:19:48 PST,+71.0057,OFF
2020-12-01 01:30:47 PST,+68.9989,HEAT
2020-12-01 01:34:36 PST,+71.0059,OFF
2020-12-01 01:45:36 PST,+68.9987,HEAT
2020-12-01 01:49:25 PST,+71.0062,OFF
2020-12-01 02:00:00 PST,+69.0336,OFF
2020-12-01 02:00:23 PST,+68.9996,HEAT
2020-12-01 02:04:19 PST,+71.0016,OFF
2020-12-01 02:14:51 PST,+68.9995,HEAT
2020-12-01 02:18:47 PST,+71.0036,OFF
2020-12-01 02:29:22 PST,+68.9987,HEAT
2020-12-01 02:33:18 PST,+71.0042,OFF
2020-12-01 02:43:54 PST,+68.999,HEAT
2020-12-01 02:47:50 PST,+71.0049,OFF
2020-12-01 02:58:27 PST,+68.9987,HEAT
2020-12-01 03:00:00 PST,+69.9325,HEAT
2020-12-01 03:00:27 PST,+70.1573,HEAT
2020-12-01 03:02:28 PST,+71.0016,OFF
2020-12-01 03:12:40 PST,+68.9988,HEAT
2020-12-01 03:16:44 PST,+71.0057,OFF
2020-12-01 03:26:59 PST,+68.9988,HEAT
2020-12-01 03:31:02 PST,+71.001,OFF
2020-12-01 03:41:17 PST,+68.9989,HEAT
2020-12-01 03:45:20 PST,+71.0016,OFF
2020-12-01 03:55:35 PST,+68.9998,HEAT
2020-12-01 03:59:38 PST,+71.0025,OFF
2020-12-01 04:00:00 PST,+70.8638,OFF
2020-12-01 04:01:38 PST,+70.3292,OFF
2020-12-01 04:09:32 PST,+68.9991,HEAT
2020-12-01 04:13:43 PST,+71.0005,OFF
2020-12-01 04:23:39 PST,+68.9985,HEAT
2020-12-01 04:27:50 PST,+71.0016,OFF
2020-12-01 04:37:47 PST,+68.9992,HEAT
2020-12-01 04:41:58 PST,+71.0029,OFF
2020-12-01 04:51:56 PST,+68.9994,HEAT
2020-12-01 04:56:07 PST,+71.0036,OFF
2020-12-01 05:00:00 PST,+69.868,OFF
2020-12-01 05:06:09 PST,+68.9988,HEAT
2020-12-01 05:10:19 PST,+71.0014,OFF
2020-12-01 05:20:22 PST,+68.9996,HEAT
2020-12-01 05:24:32 PST,+71.0026,OFF
2020-12-01 05:34:36 PST,+68.9995,HEAT
2020-12-01 05:38:46 PST,+71.003,OFF
2020-12-01 05:48:51 PST,+68.9988,HEAT
2020-12-01 05:53:01 PST,+71.0028,OFF
2020-12-01 06:00:00 PST,+69.347,OFF
2020-12-01 06:04:10 PST,+68.9994,HEAT
2020-12-01 06:07:47 PST,+71.0027,OFF
2020-12-01 06:19:53 PST,+68.9992,HEAT
2020-12-01 06:23:31 PST,+71.005,OFF
2020-12-01 06:35:31 PST,+68.9996,HEAT
2020-12-01 06:39:09 PST,+71.0031,OFF
2020-12-01 06:51:06 PST,+68.9992,HEAT
2020-12-01 06:54:44 PST,+71.0018,OFF
2020-12-01 07:00:00 PST,+69.7,OFF
2020-12-01 07:06:16 PST,+68.9994,HEAT
2020-12-01 07:10:03 PST,+71.0026,OFF
2020-12-01 07:21:34 PST,+68.9994,HEAT
2020-12-01 07:25:21 PST,+71.0061,OFF
2020-12-01 07:36:57 PST,+68.9996,HEAT
2020-12-01 07:40:43 PST,+71.0015,OFF
2020-12-01 07:52:20 PST,+68.9997,HEAT
2020-12-01 07:56:06 PST,+71.0023,OFF
2020-12-01 08:00:00 PST,+69.9323,OFF
2020-12-01 08:12:06 PST,+68.9996,HEAT
2020-12-01 08:15:27 PST,+71.0048,OFF
2020-12-01 08:32:38 PST,+68.9997,HEAT
2020-12-01 08:35:58 PST,+71.001,OFF
2020-12-01 08:53:19 PST,+68.9995,HEAT
2020-12-01 08:56:39 PST,+71.0019,OFF
2020-12-01 09:00:00 PST,+70.1516,OFF
2020-12-01 09:59:13 PST,+68.9999,HEAT
2020-12-01 10:00:00 PST,+69.6091,HEAT
2020-12-01 10:01:13 PST,+70.5195,HEAT
2020-12-01 10:01:58 PST,+71.0064,OFF
2020-12-01 11:00:00 PST,+69.7223,OFF
2020-12-01 12:00:00 PST,+70.3006,OFF
2020-12-01 13:00:00 PST,+70.8509,OFF
2020-12-01 14:00:00 PST,+71.4532,OFF
2020-12-01 15:00:00 PST,+71.9208,OFF
2020-12-01 16:00:00 PST,+72.5596,OFF
2020-12-01 17:00:00 PST,+72.696,OFF
2020-12-01 18:00:00 PST,+71.6697,OFF
2020-12-01 19:00:00 PST,+70.2631,OFF
2020-12-01 19:51:27 PST,+68.9998,HEAT
2020-12-01 19:54:21 PST,+71.004,OFF
2020-12-01 20:00:00 PST,+69.8311,OFF
2020-12-01 20:13:49 PST,+68.9997,HEAT
2020-12-01 20:16:45 PST,+71.0034,OFF
2020-12-01 20:35:04 PST,+68.9997,HEAT
2020-12-01 20:38:01 PST,+71.0079,OFF
2020-12-01 20:56:05 PST,+68.9998,HEAT
2020-12-01 20:59:02 PST,+71.0068,OFF
2020-12-01 21:00:00 PST,+70.7109,OFF
2020-12-01 21:01:02 PST,+70.4096,OFF
2020-12-01 21:11:40 PST,+68.9992,HEAT
2020-12-01 21:15:04 PST,+71.0034,OFF
2020-12-01 21:28:09 PST,+68.9993,HEAT
2020-12-01 21:31:32 PST,+71.0055,OFF
2020-12-01 21:44:54 PST,+69,HEAT
2020-12-01 21:48:16 PST,+71.0028,OFF
2020-12-01 22:00:00 PST,+69.106,OFF
2020-12-01 22:01:44 PST,+68.9991,HEAT
2020-12-01 22:05:06 PST,+71.0003,OFF
2020-12-01 22:18:26 PST,+68.9996,HEAT
2020-12-01 22:21:48 PST,+71.0006,OFF
2020-12-01 22:35:08 PST,+68.9998,HEAT
2020-12-01 22:38:30 PST,+71.0008,OFF
2020-12-01 22:51:51 PST,+68.9991,HEAT
2020-12-01 22:55:13 PST,+71.0003,OFF
2020-12-01 23:00:00 PST,+69.8254,OFF
2020-12-01 23:08:22 PST,+68.9994,HEAT
2020-12-01 23:11:45 PST,+71.0027,OFF
2020-12-01 23:24:49 PST,+68.9998,HEAT
2020-12-01 23:28:12 PST,+71.0023,OFF
2020-12-01 23:41:15 PST,+68.9996,HEAT
2020-12-01 23:44:38 PST,+71.0018,OFF
2020-12-01 23:57:40 PST,+68.9998,HEAT
2020-12-02 00:00:00 PST,+70.4839,HEAT
2020-12-02 00:01:07 PST,+71.0041,OFF
2020-12-02 00:13:03 PST,+68.9998,HEAT
2020-12-02 00:16:36 PST,+71.005,OFF
2020-12-02 00:28:37 PST,+68.9997,HEAT
2020-12-02 00:32:10 PST,+71.0067,OFF
2020-12-02 00:44:14 PST,+68.9996,HEAT
2020-12-02 00:47:46 PST,+71.0002,OFF
2020-12-02 00:59:49 PST,+68.9999,HEAT
2020-12-02 01:00:00 PST,+69.1323,HEAT
2020-12-02 01:01:49 PST,+70.2244,HEAT
2020-12-02 01:03:30 PST,+71.0047,OFF
2020-12-02 01:14:51 PST,+68.9997,HEAT
2020-12-02 01:18:32 PST,+71.0052,OFF
2020-12-02 01:29:57 PST,+68.9996,HEAT
2020-12-02 01:33:38 PST,+71.0068,OFF
2020-12-02 01:45:05 PST,+69,HEAT
2020-12-02 01:48:45 PST,+71.0011,OFF
2020-12-02 02:00:00 PST,+69.0145,OFF
2020-12-02 02:00:10 PST,+68.9989,HEAT
2020-12-02 02:04:11 PST,+71,OFF
2020-12-02 02:14:24 PST,+68.9997,HEAT
2020-12-02 02:18:24 PST,+71.0007,OFF
2020-12-02 02:28:43 PST,+68.9996,HEAT
2020-12-02 02:32:43 PST,+71.004,OFF
2020-12-02 02:43:06 PST,+68.9996,HEAT
2020-12-02 02:47:06 PST,+71.0061,OFF
2020-12-02 02:57:32 PST,+68.9988,HEAT
2020-12-02 03:00:00 PST,+70.3734,HEAT
2020-12-02 03:01:37 PST,+71.0012,OFF
2020-12-02 03:11:28 PST,+68.9992,HEAT
2020-12-02 03:15:40 PST,+71.0046,OFF
2020-12-02 03:25:35 PST,+68.999,HEAT
2020-12-02 03:29:46 PST,+71.0009,OFF
2020-12-02 03:39:42 PST,+68.9988,HEAT
2020-12-02 03:43:53 PST,+71.0017,OFF
2020-12-02 03:53:50 PST,+68.9988,HEAT
2020-12-02 03:58:01 PST,+71.0022,OFF
2020-12-02 04:00:00 PST,+70.3344,OFF
2020-12-02 04:00:01 PST,+70.3297,OFF
2020-12-02 04:07:59 PST,+68.999,HEAT
2020-12-02 04:12:10 PST,+71.0033,OFF
2020-12-02 04:22:09 PST,+68.9986,HEAT
2020-12-02 04:26:20 PST,+71.0034,OFF
2020-12-02 04:36:19 PST,+68.999,HEAT
2020-12-02 04:40:30 PST,+71.0038,OFF
2020-12-02 04:50:29 PST,+68.9995,HEAT
2020-12-02 04:54:40 PST,+71.0043,OFF
2020-12-02 05:00:00 PST,+69.5926,OFF
2020-12-02 05:04:25 PST,+68.9994,HEAT
2020-12-02 05:08:46 PST,+71.001,OFF
2020-12-02 05:18:25 PST,+68.9991,HEAT
2020-12-02 05:22:46 PST,+71.0031,OFF
2020-12-02 05:32:27 PST,+68.9994,HEAT
2020-12-02 05:36:48 PST,+71.0048,OFF
2020-12-02 05:46:31 PST,+68.9986,HEAT
2020-12-02 05:50:52 PST,+71.0051,OFF
2020-12-02 06:00:00 PST,+69.0595,OFF
2020-12-02 06:00:36 PST,+68.9994,HEAT
2020-12-02 06:04:55 PST,+71.0034,OFF
2020-12-02 06:14:49 PST,+68.9988,HEAT
2020-12-02 06:19:08 PST,+71.005,OFF
2020-12-02 06:29:04 PST,+68.9987,HEAT
2020-12-02 06:33:22 PST,+71.0005,OFF
2020-12-02 06:43:17 PST,+69,HEAT
2020-12-02 06:47:35 PST,+71.0017,OFF
2020-12-02 06:57:31 PST,+68.9995,HEAT
2020-12-02 07:00:00 PST,+70.3078,HEAT
2020-12-02 07:01:32 PST,+71.0003,OFF
2020-12-02 07:13:29 PST,+68.9998,HEAT
2020-12-02 07:17:14 PST,+71.0035,OFF
2020-12-02 07:29:03 PST,+68.9988,HEAT
2020-12-02 07:32:49 PST,+71.0059,OFF
2020-12-02 07:44:34 PST,+68.9989,HEAT
2020-12-02 07:48:20 PST,+71.0043,OFF
2020-12-02 08:00:00 PST,+69.0019,HEAT
2020-12-02 08:03:16 PST,+71.008,OFF
2020-12-02 08:19:24 PST,+68.9999,HEAT
2020-12-02 08:22:41 PST,+71.0032,OFF
2020-12-02 08:38:18 PST,+68.9995,HEAT
2020-12-02 08:41:36 PST,+71.0064,OFF
2020-12-02 08:57:03 PST,+68.9999,HEAT
2020-12-02 09:00:00 PST,+70.8355,HEAT
2020-12-02 09:00:20 PST,+71.007,OFF
2020-12-02 09:27:50 PST,+68.9998,HEAT
2020-12-02 09:30:59 PST,+71.0063,OFF
2020-12-02 09:58:32 PST,+68.9998,HEAT
2020-12-02 10:00:00 PST,+70.0502,HEAT
2020-12-02 10:00:32 PST,+70.4018,HEAT
2020-12-02 10:01:33 PST,+71.0022,OFF
2020-12-02 11:00:00 PST,+69.1549,OFF
2020-12-02 12:00:00 PST,+69.1886,OFF
2020-12-02 13:00:00 PST,+69.3357,OFF
2020-12-02 14:00:00 PST,+69.7466,OFF
2020-12-02 15:00:00 PST,+69.6315,OFF
2020-12-02 15:50:01 PST,+68.9998,HEAT
2020-12-02 15:52:48 PST,+71.0085,OFF
2020-12-02 16:00:00 PST,+69.7547,OFF
2020-12-02 16:32:28 PST,+68.9999,HEAT
2020-12-02 16:35:15 PST,+71.0093,OFF
2020-12-02 17:00:00 PST,+69.1706,OFF
2020-12-02 17:06:45 PST,+69,HEAT
2020-12-02 17:09:34 PST,+71.0015,OFF
2020-12-02 17:32:59 PST,+68.9999,HEAT
2020-12-02 17:35:48 PST,+71.0018,OFF
2020-12-02 17:59:16 PST,+68.9998,HEAT
2020-12-02 18:00:00 PST,+69.6047,HEAT
2020-12-02 18:01:16 PST,+70.4959,HEAT
2020-12-02 18:02:07 PST,+71.0079,OFF
2020-12-02 18:22:16 PST,+68.9999,HEAT
2020-12-02 18:25:07 PST,+71.0062,OFF
2020-12-02 18:45:23 PST,+68.9999,HEAT
2020-12-02 18:48:14 PST,+71.0066,OFF
2020-12-02 19:00:00 PST,+69.3146,OFF
2020-12-02 19:06:51 PST,+68.9996,HEAT
2020-12-02 19:09:48 PST,+71.0049,OFF
2020-12-02 19:27:50 PST,+68.9996,HEAT
2020-12-02 19:30:47 PST,+71.0074,OFF
2020-12-02 19:48:59 PST,+68.9999,HEAT
2020-12-02 19:51:56 PST,+71.0085,OFF
2020-12-02 20:00:00 PST,+69.538,OFF
2020-12-02 20:10:00 PST,+68.9996,HEAT
2020-12-02 20:12:57 PST,+71.0063,OFF
2020-12-02 20:30:55 PST,+68.9997,HEAT
2020-12-02 20:33:52 PST,+71.0061,OFF
2020-12-02 20:51:49 PST,+68.9997,HEAT
2020-12-02 20:54:46 PST,+71.0061,OFF
2020-12-02 21:00:00 PST,+69.8523,OFF
2020-12-02 21:12:33 PST,+68.9994,HEAT
2020-12-02 21:15:30 PST,+71.0041,OFF
2020-12-02 21:33:13 PST,+68.9994,HEAT
2020-12-02 21:36:10 PST,+71.0039,OFF
2020-12-02 21:53:52 PST,+68.9995,HEAT
2020-12-02 21:56:49 PST,+71.0038,OFF
2020-12-02 22:00:00 PST,+70.1864,OFF
2020-12-02 22:14:10 PST,+68.9999,HEAT
2020-12-02 22:17:07 PST,+71.0009,OFF
2020-12-02 22:34:24 PST,+68.9995,HEAT
2020-12-02 22:37:21 PST,+71.0003,OFF
2020-12-02 22:54:36 PST,+68.9998,HEAT
2020-12-02 22:57:33 PST,+71.0003,OFF
2020-12-02 23:00:00 PST,+70.3319,OFF
2020-12-02 23:14:21 PST,+69,HEAT
2020-12-02 23:17:19 PST,+71.0048,OFF
2020-12-02 23:34:05 PST,+69,HEAT
2020-12-02 23:37:03 PST,+71.0046,OFF
2020-12-02 23:53:49 PST,+68.9995,HEAT
2020-12-02 23:56:47 PST,+71.0041,OFF
2020-12-03 00:00:00 PST,+70.1701,OFF
2020-12-03 00:12:00 PST,+68.9998,HEAT
2020-12-03 00:15:04 PST,+71.0047,OFF
2020-12-03 00:30:20 PST,+68.9997,HEAT
2020-12-03 00:33:24 PST,+71.0062,OFF
2020-12-03 00:48:45 PST,+68.9993,HEAT
2020-12-03 00:51:49 PST,+71.0064,OFF
2020-12-03 01:00:00 PST,+69.4591,OFF
2020-12-03 01:07:06 PST,+69,HEAT
2020-12-03 01:10:10 PST,+71.0056,OFF
2020-12-03 01:25:25 PST,+68.9993,HEAT
2020-12-03 01:28:29 PST,+71.0049,OFF
2020-12-03 01:43:43 PST,+68.9994,HEAT
2020-12-03 01:46:47 PST,+71.0048,OFF
2020-12-03 02:00:00 PST,+69.0971,OFF
2020-12-03 02:02:00 PST,+68.9994,HEAT
2020-12-03 02:05:04 PST,+71.0041,OFF
2020-12-03 02:20:14 PST,+68.9994,HEAT
2020-12-03 02:23:18 PST,+71.004,OFF
2020-12-03 02:38:27 PST,+68.9999,HEAT
2020-12-03 02:41:31 PST,+71.0043,OFF
2020-12-03 02:56:41 PST,+68.9993,HEAT
2020-12-03 02:59:45 PST,+71.0038,OFF
2020-12-03 03:00:00 PST,+70.9195,OFF
2020-12-03 03:01:45 PST,+70.4196,OFF
2020-12-03 03:14:53 PST,+68.9995,HEAT
2020-12-03 03:17:57 PST,+71.0037,OFF
2020-12-03 03:33:05 PST,+68.9994,HEAT
2020-12-03 03:36:09 PST,+71.0036,OFF
2020-12-03 03:51:16 PST,+69,HEAT
2020-12-03 03:54:20 PST,+71.004,OFF
2020-12-03 04:00:00 PST,+69.7404,OFF
2020-12-03 04:09:29 PST,+68.9998,HEAT
2020-12-03 04:12:33 PST,+71.0043,OFF
2020-12-03 04:27:43 PST,+68.9996,HEAT
2020-12-03 04:30:47 PST,+71.0042,OFF
2020-12-03 04:45:57 PST,+68.9996,HEAT
2020-12-03 04:49:01 PST,+71.0042,OFF
2020-12-03 05:00:00 PST,+69.2283,OFF
2020-12-03 05:04:16 PST,+68.9994,HEAT
2020-12-03 05:07:20 PST,+71.0065,OFF
2020-12-03 05:22:43 PST,+68.9996,HEAT
2020-12-03 05:25:47 PST,+71.0072,OFF
2020-12-03 05:41:12 PST,+68.9994,HEAT
2020-12-03 05:44:16 PST,+71.0072,OFF
2020-12-03 05:59:41 PST,+68.9997,HEAT
2020-12-03 06:00:00 PST,+69.2528,HEAT
2020-12-03 06:01:41 PST,+70.4137,HEAT
2020-12-03 06:02:44 PST,+71.0047,OFF
2020-12-03 06:18:41 PST,+68.9994,HEAT
2020-12-03 06:21:44 PST,+71.0056,OFF
2020-12-03 06:37:43 PST,+68.9995,HEAT
2020-12-03 06:40:46 PST,+71.0059,OFF
2020-12-03 06:56:46 PST,+68.9994,HEAT
2020-12-03 06:59:49 PST,+71.0059,OFF
2020-12-03 07:00:00 PST,+70.9445,OFF
2020-12-03 07:01:49 PST,+70.4339,OFF
2020-12-03 07:16:29 PST,+68.9998,HEAT
2020-12-03 07:19:31 PST,+71.0054,OFF
2020-12-03 07:36:15 PST,+68.9995,HEAT
2020-12-03 07:39:17 PST,+71.0055,OFF
2020-12-03 07:56:02 PST,+68.9996,HEAT
2020-12-03 07:59:04 PST,+71.0057,OFF
2020-12-03 08:00:00 PST,+70.7152,OFF
2020-12-03 08:01:04 PST,+70.4434,OFF
2020-12-03 08:18:10 PST,+68.9996,HEAT
2020-12-03 08:21:09 PST,+71,OFF
2020-12-03 08:40:24 PST,+68.9999,HEAT
2020-12-03 08:43:23 PST,+71.0009,OFF
2020-12-03 09:00:00 PST,+69.0848,OFF
2020-12-03 10:00:00 PST,+68.6114,HEAT
2020-12-03 10:03:20 PST,+71.0089,OFF
2020-12-03 10:30:46 PST,+68.9999,HEAT
2020-12-03 10:33:29 PST,+71.0056,OFF
2020-12-03 11:00:00 PST,+69.2154,OFF
2020-12-03 12:00:00 PST,+69.3217,OFF
2020-12-03 13:00:00 PST,+69.1636,OFF
2020-12-03 14:00:00 PST,+69.1366,OFF
2020-12-03 14:40:33 PST,+69,HEAT
2020-12-03 14:43:04 PST,+71.0027,OFF
2020-12-03 15:00:00 PST,+69.4387,OFF
2020-12-03 15:27:58 PST,+68.9999,HEAT
2020-12-03 15:30:37 PST,+71.002,OFF
2020-12-03 16:00:00 PST,+69.1392,OFF
2020-12-03 16:05:49 PST,+68.9997,HEAT
2020-12-03 16:08:35 PST,+71.009,OFF
2020-12-03 16:35:10 PST,+68.9999,HEAT
2020-12-03 16:37:55 PST,+71.0056,OFF
2020-12-03 17:00:00 PST,+69.0941,OFF
2020-12-03 17:03:58 PST,+68.9998,HEAT
2020-12-03 17:06:44 PST,+71.0035,OFF
2020-12-03 17:29:52 PST,+68.9997,HEAT
2020-12-03 17:32:38 PST,+71.0042,OFF
2020-12-03 17:55:50 PST,+68.9999,HEAT
2020-12-03 17:58:36 PST,+71.0044,OFF
2020-12-03 18:00:00 PST,+70.6077,OFF
2020-12-03 18:00:36 PST,+70.4693,OFF
2020-12-03 18:24:32 PST,+68.9999,HEAT
2020-12-03 18:27:14 PST,+71.0094,OFF
2020-12-03 18:52:01 PST,+68.9997,HEAT
2020-12-03 18:54:43 PST,+71.0079,OFF
2020-12-03 19:00:00 PST,+69.9069,OFF
2020-12-03 19:18:52 PST,+68.9997,HEAT
2020-12-03 19:21:34 PST,+71.0062,OFF
2020-12-03 19:45:37 PST,+69,HEAT
2020-12-03 19:48:19 PST,+71.0063,OFF
2020-12-03 20:00:00 PST,+69.373,OFF
2020-12-03 20:09:36 PST,+68.9997,HEAT
2020-12-03 20:12:23 PST,+71.0028,OFF
2020-12-03 20:33:18 PST,+68.9997,HEAT
2020-12-03 20:36:05 PST,+71.0049,OFF
2020-12-03 20:57:12 PST,+68.9997,HEAT
2020-12-03 20:59:59 PST,+71.0053,OFF
2020-12-03 21:00:00 PST,+70.9999,OFF
2020-12-03 21:01:59 PST,+70.4573,OFF
2020-12-03 21:20:49 PST,+68.9998,HEAT
2020-12-03 21:23:36 PST,+71.004,OFF
2020-12-03 21:44:26 PST,+68.9999,HEAT
2020-12-03 21:47:13 PST,+71.0041,OFF
2020-12-03 22:00:00 PST,+69.2723,OFF
2020-12-03 22:07:46 PST,+68.9998,HEAT
2020-12-03 22:10:33 PST,+71.0014,OFF
2020-12-03 22:30:50 PST,+68.9996,HEAT
2020-12-03 22:33:37 PST,+71.0009,OFF
2020-12-03 22:53:51 PST,+69,HEAT
2020-12-03 22:56:38 PST,+71.0011,OFF
2020-12-03 23:00:00 PST,+70.171,OFF
2020-12-03 23:16:14 PST,+68.9999,HEAT
2020-12-03 23:19:02 PST,+71.0067,OFF
2020-12-03 23:38:37 PST,+68.9997,HEAT
2020-12-03 23:41:25 PST,+71.0065,OFF
2020-12-04 00:00:00 PST,+69.0286,OFF
2020-12-04 00:01:20 PST,+68.9999,HEAT
2020-12-04 00:04:02 PST,+71.0025,OFF
2020-12-04 00:25:38 PST,+68.9997,HEAT
2020-12-04 00:28:21 PST,+71.0053,OFF
2020-12-04 00:49:21 PST,+68.9999,HEAT
2020-12-04 00:52:04 PST,+71.0041,OFF
2020-12-04 01:00:00 PST,+69.5882,OFF
2020-12-04 01:12:44 PST,+69,HEAT
2020-12-04 01:15:27 PST,+71.0025,OFF
2020-12-04 01:36:01 PST,+68.9998,HEAT
2020-12-04 01:38:44 PST,+71.0021,OFF
2020-12-04 01:59:16 PST,+69,HEAT
2020-12-04 02:00:00 PST,+69.6232,HEAT
2020-12-04 02:01:16 PST,+70.5491,HEAT
2020-12-04 02:01:59 PST,+71.0018,OFF
2020-12-04 02:22:24 PST,+68.9999,HEAT
2020-12-04 02:25:07 PST,+71.0016,OFF
2020-12-04 02:45:32 PST,+68.9999,HEAT
2020-12-04 02:48:15 PST,+71.0016,OFF
2020-12-04 03:00:00 PST,+69.3163,OFF
2020-12-04 03:08:39 PST,+68.9997,HEAT
2020-12-04 03:11:22 PST,+71.0012,OFF
2020-12-04 03:31:44 PST,+68.9999,HEAT
2020-12-04 03:34:27 PST,+71.0014,OFF
2020-12-04 03:54:49 PST,+69,HEAT
2020-12-04 03:57:32 PST,+71.0014,OFF
2020-12-04 04:00:00 PST,+70.3493,OFF
2020-12-04 04:15:33 PST,+68.9999,HEAT
2020-12-04 04:18:22 PST,+71.0071,OFF
2020-12-04 04:36:51 PST,+68.9998,HEAT
2020-12-04 04:39:40 PST,+71.0095,OFF
2020-12-04 04:58:20 PST,+68.9998,HEAT
2020-12-04 05:00:00 PST,+70.2894,HEAT
2020-12-04 05:00:20 PST,+70.5039,HEAT
2020-12-04 05:01:11 PST,+71.0064,OFF
2020-12-04 05:18:23 PST,+68.9996,HEAT
2020-12-04 05:21:16 PST,+71.0047,OFF
2020-12-04 05:38:49 PST,+68.9998,HEAT
2020-12-04 05:41:42 PST,+71.0069,OFF
2020-12-04 05:59:24 PST,+68.9995,HEAT
2020-12-04 06:00:00 PST,+69.492,HEAT
2020-12-04 06:01:24 PST,+70.4836,HEAT
2020-12-04 06:02:16 PST,+71.0028,OFF
