"PK_ApplianceID","CK_SiteID","CK_RoomID","Row Type","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Washer-Dryer Matched Pair","Washer Depth","Washer Depth_notes","Washer Diameter","Washer Diameter_notes","Washer Size","Washer Size_notes","Washer Primary","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00021737","BLDG_00274","Room_00016425","Washer","Vertical Axis (with agitator)","No",2014,,"C50530491","Whirlpool","Cae2743bq0","No","No",20.0000,,21.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021616","BLDG_00276","Room_00016448","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Maytag","Unknown","No","Yes",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021590","BLDG_00296","Room_00016683","Washer","Horizontal Axis","No",,"Unknown","1309036660","UniMac","Ftua1awn1102","Yes","No",17.0000,,18.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021591","BLDG_00296","Room_00016683","Washer","Horizontal Axis","No",,"Unknown","1309031518","UniMac","Ftua1awn1102","Yes","No",17.0000,,18.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021653","BLDG_00297","Room_00016687","Washer","Vertical Axis (with agitator)","No",2004,,"0610012706","Alliance Laundry","SWTT20WN","Unknown","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021714","BLDG_00314","Room_00016824","Washer","Vertical Axis (without agitator)","No",2014,,"C45030091","Whirlpool","cae2743bq0","No","No",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021715","BLDG_00314","Room_00016824","Washer","Vertical Axis (without agitator)","No",2015,,"DF172232G","General Electric","wccb1030b0wc","No","No",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021547","BLDG_00317","Room_00016850","Washer","Vertical Axis (with agitator)","No",2014,,"C44230220","Whirlpool","Cae2743vq0","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022058","BLDG_00331","Room_00017528","Washer","Vertical Axis (with agitator)","No",,"Unknown","R 9703006719","Raytheon","EA2220WA","No","Yes",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022059","BLDG_00331","Room_00017528","Washer","Vertical Axis (with agitator)","No",,"Unknown","R 9703006719","Raytheon","EA2220WA","No","Yes",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022060","BLDG_00331","Room_00017528","Washer","Horizontal Axis","No",2000,,"0006005561","Alliance Laundry","SWFB61WH","Unknown","Yes",15.0000,,19.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022023","BLDG_00335","Room_00017566","Washer","Horizontal Axis","No",2016,,"LG400023W","General Electric","WCCH404V1WW","No","Unknown",15.0000,,22.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022024","BLDG_00335","Room_00017566","Washer","Vertical Axis (with agitator)","No",2013,,"MA141012G","General Electric","WMCN2050F0WC","No","Unknown",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022025","BLDG_00335","Room_00017566","Washer","Vertical Axis (with agitator)","No",2013,,"MA141012G","General Electric","WMCN2050F0WC","No","Unknown",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022424","BLDG_00336","Room_00017567","Washer","Horizontal Axis","No",2010,,"HL03058866","Maytag","MAH22PDBWW0","Yes","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022425","BLDG_00336","Room_00017567","Washer","Vertical Axis (with agitator)","No",2010,,"C03260172","Maytag","MAT14PDAWW0","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022426","BLDG_00336","Room_00017567","Washer","Vertical Axis (with agitator)","No",2010,,"C03260100","Maytag","MAT14PDAWW0","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022380","BLDG_00357","Room_00017779","Washer","Vertical Axis (without agitator)","No",2012,,"1206032763","Speed Queen","swtt21wn","No","Yes",19.0000,,15.0000,,1.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022381","BLDG_00357","Room_00017779","Washer","Vertical Axis (without agitator)","No",2012,,"1206032767","Speed Queen","swtt21wn","No","Yes",19.0000,,15.0000,,1.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022384","BLDG_00369","Room_00017917","Washer","Vertical Axis (with agitator)","No",2012,,"0505001530","Speed Queen","swtt21wn","No","Yes",18.0000,,16.0000,,2.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022385","BLDG_00369","Room_00017917","Washer","Vertical Axis (with agitator)","No",2012,,"0609015317","Speed Queen","swtt21wn","No","Yes",18.0000,,16.0000,,2.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022386","BLDG_00369","Room_00017917","Washer","Horizontal Axis","No",2006,,"0606024199","Speed Queen","swrt61wn","No","No",15.0000,,22.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022439","BLDG_00377","Room_00017987","Washer","Vertical Axis (with agitator)","No",,"Unknown","R 9802052243","Raytheon","swt521wa","Unknown","Unknown",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022440","BLDG_00377","Room_00017987","Washer","Vertical Axis (with agitator)","No",,"Unknown","R 9802052243","Raytheon","swt521wa","Unknown","Unknown",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021064","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021065","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021066","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021067","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021068","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021069","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021070","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021071","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021072","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021073","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021074","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021075","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021076","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021077","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021078","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021079","BLDG_00382","Room_00004061","Washer","Vertical Axis (with agitator)","No",2010,,"1012012743","Alliance Laundry","Swtx21wn","No","No",,"Unknown",,"Unknown",5.5000,,"Unknown","No","N/A","Laundry_1","Laundry"
"Appliance_00021082","BLDG_00383","Room_00004081","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Whirlpool","Unknown","Unknown","No",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021088","BLDG_00391","Room_00004176","Washer","Horizontal Axis","Yes",2008,,"N/A","Sears","41727182702","Unknown","No",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021089","BLDG_00391","Room_00004176","Washer","Horizontal Axis","Yes",2008,,"N/A","Sears","41727182702","Unknown","No",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021090","BLDG_00391","Room_00004176","Washer","Horizontal Axis","Yes",2008,,"N/A","Sears","41727182702","Unknown","No",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021091","BLDG_00393","Room_00004203","Washer","Vertical Axis (with agitator)","No",2012,,"1211014316","Speed Queen","Swtt21wn","Unknown","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021092","BLDG_00393","Room_00004203","Washer","Vertical Axis (with agitator)","No",2012,,"1211014314","Speed Queen","Swtt21wn","Unknown","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021093","BLDG_00393","Room_00004203","Washer","Vertical Axis (with agitator)","No",2012,,"1211018142","Speed Queen","Swtt21wn","Unknown","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021099","BLDG_00399","Room_00004307","Washer","Horizontal Axis","No",,"Unknown","Unknown","Maytag","Mah22pdaww1","Yes","Unknown",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021100","BLDG_00399","Room_00004307","Washer","Horizontal Axis","No",,"Unknown","HLY0877450","Maytag","Mah22pdaww1","Yes","Unknown",,"Unknown",,"Unknown",,"Unknown","No","No","Out of order","Laundry_1","Laundry"
"Appliance_00021112","BLDG_00414","Room_00004530","Washer","Vertical Axis (with agitator)","No",2007,,"CU3150057","Whirlpool","CAM2742TQ0","Unknown","Yes",,"Unknown",,"Unknown",3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021113","BLDG_00414","Room_00004530","Washer","Vertical Axis (with agitator)","No",2007,,"CU3150057","Whirlpool","CAM2742TQ0","Unknown","Yes",,"Unknown",,"Unknown",3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021116","BLDG_00417","Room_00004582","Washer","Vertical Axis (with agitator)","No",1996,,"CF3901218","Kenmore","110.26051690","No","Yes",,"Unknown",,"Unknown",2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021117","BLDG_00417","Room_00004582","Washer","Vertical Axis (with agitator)","No",1996,,"CF3901218","Kenmore","110.26051690","Unknown","Yes",,"Unknown",,"Unknown",2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021123","BLDG_00422","Room_00004667","Washer","Horizontal Axis","No",2009,,"0911000218","Alliance Laundry","SWRT71WN","Yes","Yes",15.0000,,20.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021124","BLDG_00422","Room_00004667","Washer","Vertical Axis (with agitator)","No",2012,,"0907006348","Alliance Laundry","SWTT21WN","Unknown","Yes",15.0000,,23.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021155","BLDG_00426","Room_00005230","Washer","Vertical Axis (without agitator)","No",1999,,"MJ5203230","Kenmore","110.27112600","Unknown","No",,"Unknown",,"Unknown",3.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021340","BLDG_00443","Room_00021186","Washer","Vertical Axis (with agitator)","No",2003,,"39352414CE","Maytag","MT12PDBAW","No","Yes",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021341","BLDG_00443","Room_00021186","Washer","Vertical Axis (with agitator)","No",2003,,"39352459CE","Maytag","MAT12PDBAW","No","Yes",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021342","BLDG_00443","Room_00021186","Washer","Horizontal Axis","No",2003,,"27695764CP","Maytag","MAH21PDAWW","No","Yes",,"Unknown",,"Unknown",,"Unknown","No","No","N/A","Laundry_1","Laundry"
"Appliance_00021334","BLDG_00462","Room_00021480","Washer","Vertical Axis (with agitator)","No",2015,,"1505012919","Speed Queen","SWNNC2SP113TW02","No","Yes",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021335","BLDG_00462","Room_00021480","Washer","Horizontal Axis","No",2015,,"1512014888","Alliance Laundry","SFNNCRSP113TW07","Yes","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021289","BLDG_00468","Room_00021518","Washer","Horizontal Axis","No",2005,,"19422173GP","Maytag","MAH21PDDWW","No","Yes",15.0000,,21.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021290","BLDG_00468","Room_00021518","Washer","Horizontal Axis","No",2005,,"19422173GP","Maytag","MAH21PDDWW","No","Yes",15.0000,,21.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021291","BLDG_00468","Room_00021518","Washer","Horizontal Axis","No",2005,,"19422173GP","Maytag","MAH21PDDWW","No","Yes",15.0000,,21.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022487","BLDG_00476","Room_00021636","Washer","Vertical Axis (with agitator)","No",2003,,"39853325ae","Maytag","Mat12pdbaw","No","No",14.0000,,21.0000,,,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022488","BLDG_00476","Room_00021636","Washer","Vertical Axis (with agitator)","No",2003,,"39853325ae","Maytag","Mat12pdbaw","No","No",14.0000,,21.0000,,,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021225","BLDG_00500","Room_00021875","Washer","Vertical Axis (with agitator)","No",2015,,"C53630056","Whirlpool","Cae2743bq0","No","No",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021226","BLDG_00500","Room_00021876","Washer","Unknown","No",,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021227","BLDG_00500","Room_00021877","Washer","Unknown","No",,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",,"Unknown",,"Unknown",,"Unknown","Yes","Unknown","N/A","Recreation_1","Recreation"
"Appliance_00021890","BLDG_00522","Room_00022750","Washer","Vertical Axis (with agitator)","No",1999,,"9908026005","Alliance Laundry","SWT221WA","No","Yes",15.0000,,17.0000,,2.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021891","BLDG_00522","Room_00022750","Washer","Vertical Axis (with agitator)","No",1999,,"9908026005","Alliance Laundry","SWT221WA","No","Yes",15.0000,,17.0000,,2.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021893","BLDG_00524","Room_00022778","Washer","Horizontal Axis","No",2004,,"1204034612","Alliance Laundry","SFNLCRSP111TW01","No","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021738","SITE_00002","Room_00006396","Washer","Horizontal Axis","No",,"Unknown","Unknown","Blomberg","Unknown","Unknown","Yes",19.0000,,18.0000,,2.8000,,"Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00021579","SITE_00003","Room_00006403","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Kenmore","Unknown","Unknown","No",16.0000,,20.0000,,2.9000,,"Yes","No","No nameplate","Hall_1","Hall"
"Appliance_00021739","SITE_00004","Room_00006419","Washer","Vertical Axis (without agitator)","No",2015,,"0E6E5AEG404604W","Samsung","WA48J7700AW/A2","Yes","No",22.0000,,22.0000,,4.8000,,"Yes","Yes","N/A","Laundry_1","Laundry"
"Appliance_00021651","SITE_00005","Room_00006432","Washer","Horizontal Axis","No",2014,,"0BEP5AEG810656Y","Samsung","Wf42h5200aw/a2","No","Yes",17.0000,,18.0000,,2.5000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021740","SITE_00006","Room_00006446","Washer","Vertical Axis (with agitator)","No",,"Unknown","0BE65AEF702277F","Samsung","Wf42h5000aw/a2","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Closet_1","Closet"
"Appliance_00021610","SITE_00007","Room_00006462","Washer","Vertical Axis (with agitator)","No",,"Unknown","CK4921870","Sears","20992992","No","No",22.0000,,17.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021580","SITE_00008","Room_00006467","Washer","Horizontal Axis","No",2004,,"CAR4008268","Whirlpool","LWH0050PQ","Yes","No",15.0000,,19.0000,,2.5000,,"Yes","No","N/A","Garage_1","Garage"
"Appliance_00021741","SITE_00009","Room_00006480","Washer","Vertical Axis (with agitator)","No",2014,,"HA915850G","General Electric","Ghwn4250d1ww","Yes","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021693","SITE_00010","Room_00006490","Washer","Horizontal Axis","No",2006,,"CT2540958","Whirlpool","Wtw5810swo","No","Yes",25.0000,,12.0000,,1.6000,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021742","SITE_00011","Room_00006501","Washer","Vertical Axis (with agitator)","No",2009,,"859120087433004963","Bosch","Wfvc3300uc/19","Yes","No",14.0000,,22.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022212","SITE_00012","Room_00006505","Washer","Vertical Axis (with agitator)","No",1985,,"064588","Maytag","LA612","Unknown","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Kitchen_1","Kitchen"
"Appliance_00021743","SITE_00013","Room_00006515","Washer","Vertical Axis (with agitator)","No",,"Unknown","CM5295969","Kenmore","23832100","No","Yes",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021744","SITE_00014","Room_00006527","Washer","Vertical Axis (without agitator)","No",2011,,"C10930037","Whirlpool","WTW5610XW0","Yes","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022221","SITE_00015","Room_00006534","Washer","Horizontal Axis","No",2007,,"HLT4116694","Sears","110.47532601","Yes","No",13.0000,,20.0000,,2.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023103","SITE_00017","Room_00006559","Washer","Horizontal Axis","No",2000,,"XC02110448","Kenmore","417.40042990","Yes","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","Sears-Kenmore","Laundry_2","Laundry"
"Appliance_00021745","SITE_00018","Room_00006576","Washer","Vertical Axis (with agitator)","No",2016,,"C70970392","Maytag","Mvwb765fw0","No","Yes",18.0000,,24.0000,,4.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021746","SITE_00019","Room_00006586","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","Kenmore","Unknown","Yes","Yes",20.0000,,22.0000,,4.4000,,"Yes","No","Could not locate nameplate","Laundry_1","Laundry"
"Appliance_00021747","SITE_00020","Room_00006604","Washer","Horizontal Axis","No",2011,,"102KWJU00252","Kenmore","796.40318900","Yes","Yes",17.0000,,21.0000,,3.4000,,"Yes","No","N/A","Office_1","Office"
"Appliance_00023749","SITE_00021",,"Washer","Vertical Axis (with agitator)","Yes",2007,,"Unknown","Frigidaire","Unknown","Unknown","No",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Laundry"
