DB_SiteID,PK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,N Floors,In MF Complex?,Qty Buildings in Complex,Qty Studio Units,Qty One-Bedroom Units,Qty Two-Bedroom Units,Qty Three-Bedroom Units,Qty Four-Bedroom Units,Total Units in Building,Limited to 55 or Older?,Limited to Low Income?,Conditioned Area,Construction,Framing Type,Foundation Type,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Total Wall Area,Total Wall U-Value,Wall UA,Total Floor Area,Total Floor U-Value,Floor UA,Whole House UA,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Strata Territory,Strata Population Estimate,Area of Conditioned Common Space,Total Residential Floor Area,Total Non-Residential Floor Area,Total Conditioned Area,Total Window Area,Unit Window UA,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Gas Usage (Therms),Annual Building Electric Usage (kWh),Annual Building Gas Usage (Therms),Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Residential Electric Usage (kBtu),Annual Residential Gas Usage (kBtu),Annual Building Electric Usage (kBtu),Annual Building Gas Usage (kBtu),Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System
BLDG_00134,BLDG_006159E4-4767-44EF-945F-40E23CAEBEB1,Eastern Washington,"Yakima, WA",Pacific Power,,N,SUNNYSIDE,WA,98944,2003,42895,1,2,1,Yes,12,0,0,0,2,0,2,No,No,,Frame,Wood,"> 90% Slab ",2060,2.52844500632111E-2,52.085967130214868,1456,5.3319114902692602E-2,77.632631298320433,2060,6.4495145631067952E-2,132.85999999999999,321.25693176186866,20585.887496147378,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,2060,0,2060,154.416666666667,29.3391666666667,Electric Baseboard,Electric,Packaged AC,10292.943748073689,N/A,N/A,N/A,70239.04813685485,N/A,35119.524068427425,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00135,BLDG_3301498F-C797-204E-889E-9A888ABB771C,Eastern Washington,"Spokane, WA",Vera Water and Power,,Y,SPOKANE,WA,99206,2012,42898,2,2,3,Yes,11,0,0,24,0,0,24,No,No,,Frame,Wood,"> 90% Slab ",8224,2.52844500632111E-2,207.93931731984807,9504,5.3319114902692602E-2,506.74486803519051,8224,3.515077821011673E-2,289.08,1656.4775186883719,N/A,N/A,BPA,1747.28211284514,0,24672,0,24672,1717.66666666667,27.1963888888889,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00136,BLDG_F50E5CBA-DA7E-4A6B-ADA1-BBCEF7E3A278,Eastern Washington,"Spokane, WA",Avista,,N,SPOKANE VALLEY,WA,99206,1970,42888,2,2,2,Yes,5,0,10,4,0,0,14,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",10672,2.52844500632111E-2,269.83565107458884,9024,5.3319114902692602E-2,481.15169288189804,10672,3.8579460269865064E-2,411.71999999999997,1994.0740106231535,139081.54595050288,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,10672,0,10672,1187.66666666667,59.3833333333333,Electric Baseboard,Electric,N/A,9402.7321841524445,N/A,7443.2953723686469,N/A,474546.23478311585,N/A,32082.12221232814,N/A,25396.523810521823,N/A,N/A,N/A,N/A,N/A
BLDG_00137,BLDG_B8AD7DD3-0088-BA4C-9555-899A2EE9718C,Eastern Washington,"Franklin, WA",franklin pud,,Y,PASCO,WA,99301,1961,42902,1,3,1.5,Yes,12,0,2,2,0,0,4,No,No,,Solid masonry,Masonry,"> 90% Slab ",3184,4.4644995224437621E-2,142.14966479460938,5179,0.38438778233604798,1990.7443247183924,3256,Exclude,Exclude,Exclude,41264.404921699657,N/A,BPA,1747.28211284514,0,4616,0,4616,240.5,25.2304166666667,Furnace,Electric,Packaged AC,10316.101230424914,N/A,N/A,N/A,140794.14959283924,N/A,35198.53739820981,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00138,BLDG_8521CC79-1003-4114-9D8E-76558F31088A,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,2008,42893,1,3,3,No,1,0,45,0,0,0,45,No,Yes,,Unknown,Unknown,Unknown,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,BPA,1747.28211284514,0,27744,0,27744,1945,16.4244444444444,Packaged HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00139,BLDG_E801B85C-FCC7-7341-9FAB-3E6D867A1A92,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,1970,42902,1,3,2,Yes,12,0,0,16,0,0,16,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",7488,4.4644995224437621E-2,334.3017242405889,9120,0.133333333333333,1215.999999999997,7488,5.8493589743589744E-2,438,2855.2128353516969,N/A,N/A,BPA,1747.28211284514,0,14976,0,14976,1238.44444444444,54.1819444444444,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00331,BLDG_AA2C88AB-A348-1E42-90D7-B31DD66B9ED3,Eastern Oregon,"Jefferson, OR",Pacific Power,,N,MADRAS,OR,97741,1960,42860,2,1,2,Yes,3,0,5,4,0,0,9,No,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",3938,6.5703413177882683E-2,258.74004109450203,5528,9.7751710654936499E-2,540.37145650048899,3938,7.2110208227526659E-2,283.96999999999997,1270.069997594991,69017.055299111671,N/A,Non-BPA,663.873015873016,392,6806,0,7198,492.075,20.7765,Zonal Heat,Electric,N/A,7668.5616999012973,N/A,N/A,N/A,235486.19268056902,N/A,26165.132520063227,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00141,BLDG_6482C7C5-B751-49CD-8434-A491F8C7AD9E,Eastern Oregon,"Umatilla, OR",Umatilla Electric Cooperative,Cascade Natural Gas,Y,HERMISTON,OR,97838,2002,42952,1,3,2,Yes,5,0,0,4,4,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4774,6.5703413177882697E-2,313.66809451121202,9088,5.3319114902692602E-2,484.56411623567038,4774,6.0552995391705063E-2,289.08,1357.3866551913268,N/A,1468.209530865824,BPA,851.423076923077,0,9548,0,9548,710.722222222222,33.7593055555556,Furnace,Natural Gas,Packaged AC,N/A,183.526191358228,N/A,N/A,N/A,146820.95308658239,N/A,18352.619135822799,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00142,BLDG_09395507-E5E6-9A42-ABAA-F6DACAF92842,Eastern Washington,"Pend Oreille, WA",Pend Oreille PUD,,Y,NEWPORT,WA,99156,1973,42993,2,1,2,Yes,2,0,21,0,0,0,21,Yes,No,,Frame over concrete slab,Wood,"> 90% Slab ",7362,4.4644995224437614E-2,328.67645484230974,8800,0.11225738333947416,987.86497338737263,7362,5.4536810649280086E-2,401.5,2100.4164282296824,N/A,N/A,BPA,1747.28211284514,2620,12104,0,14724,1006.25,18.2083333333333,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Zonal Heat,Electric,N/A
BLDG_00143,BLDG_DA39FEE6-33E0-FB48-A453-43C445729367,Eastern Washington,"Franklin, WA",Franklin PUD,,Y,PASCO,WA,99301,1976,42970,1,3,2,Yes,4,0,22,10,0,0,32,Yes,No,,Unknown,Wood,"> 90% Crawlspace ",11036,4.4644995224437621E-2,492.70216729689361,8369,0.11225738333947416,939.48204116805925,11036,Exclude,Exclude,Exclude,121069.13748069707,N/A,BPA,1747.28211284514,2000,20000,0,22000,2381.33333333333,28.2783333333333,Zonal Heat,Electric,Packaged AC,3783.4105462717835,N/A,N/A,N/A,413087.89708413841,N/A,12908.996783879325,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00145,BLDG_E5982608-9CCC-A547-A048-B01934496467,Eastern Washington,"Franklin, WA",Franklin PUD,,Y,PASCO,WA,99301,1970,42991,1,3,2,Yes,4,0,35,0,0,0,35,No,No,,Frame,Wood,"> 90% Crawlspace ",10736,4.4644995224437621E-2,479.30866872956233,7992,8.3787180561374103E-2,669.62714704650182,10736,Exclude,Exclude,Exclude,129077.35190684148,N/A,BPA,1747.28211284514,5872,15440,0,21312,1583.75,17.195,Zonal Heat,Electric,Packaged AC,3687.9243401954709,N/A,N/A,N/A,440411.92470614309,N/A,12583.197848746946,N/A,N/A,N/A,N/A,Zonal Heat,Electric,Packaged AC
BLDG_00146,BLDG_58255724-E4F6-284B-A538-7A57360F003D,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,1990,42991,1,3,2,Yes,3,0,4,4,2,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6048,0.36999999999999994,2237.7599999999998,8352,5.3319114902692602E-2,445.32124766728862,6048,6.0591931216931211E-2,366.46,4047.8745810006217,N/A,N/A,BPA,1747.28211284514,0,10858,0,10858,1723.33333333333,99.8333333333333,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00147,BLDG_35F53188-A5E8-2447-AAD6-76321068B16A,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,1998,42992,1,3,2,Yes,20,0,0,24,0,0,24,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5328,4.4644995224437621E-2,237.86853455580365,8500,8.3787180561374103E-2,712.19103477167982,5328,6.8506006006006009E-2,365,2003.492902660817,N/A,N/A,BPA,1747.28211284514,0,10656,0,10656,1811.66666666667,28.6847222222222,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00148,BLDG_9136EF7A-84BE-FC49-B8BA-9499B6867B3F,Eastern Washington,"Benton, WA",Benton PUD,Cascade Natural Gas,Y,KENNEWICK,WA,99336,2014,42972,1,3,2,Yes,29,0,2,8,2,0,12,No,No,,Unknown,Wood,"> 90% Slab ",8982,2.52844500632111E-2,227.1049304677621,9677,5.3319114902692602E-2,515.96907491335628,8982,6.812421664588364E-2,611.89171391332684,1738.2907192944451,N/A,3169.14306373608,BPA,1747.28211284514,0,14382,0,14382,1008.75,31.94375,Furnace,Natural Gas,Central AC,N/A,264.09525531134,N/A,N/A,N/A,316914.30637360801,N/A,26409.525531134001,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00149,BLDG_C3375AF0-8016-4580-9065-B3AD3EBD220D,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,2007,42972,1,3,3,Yes,5,0,4,20,0,0,24,No,No,,Unknown,Wood,"> 90% Slab ",7568,2.52844500632111E-2,191.3527180783816,16956,6.0606060606060601E-2,1027.6363636363635,7568,6.2119450317124736E-2,470.12,2469.8824150480787,N/A,N/A,BPA,1747.28211284514,0,22020,0,22020,2054.66666666667,32.5322222222222,Zonal Heat,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00150,BLDG_F0011657-2D5A-1D41-A739-1FDBC7B33469,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,1975,42970,1,3,2,Yes,3,0,0,16,0,0,16,No,No,,Unknown,Wood,"> 90% Slab ",8590,4.4644995224437621E-2,383.50050897791914,10746,0.16666666666666699,1791.0000000000034,8590,Exclude,Exclude,Exclude,N/A,N/A,BPA,1747.28211284514,0,17082,0,17082,1380.44444444444,32.7855555555556,Furnace,Electric,Central AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00151,BLDG_2490C871-FB51-864B-9277-F3FEBE8EB95E,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,Unknown,42971,1,3,2,Yes,9,0,4,4,4,0,12,No,Yes,,Unknown,Wood,"> 90% Crawlspace ",5080,2.5284450063211096E-2,128.44500632111237,8000,9.5238095238095205E-2,761.90476190476159,5080,3.2583903551645498E-2,165.52623004235912,1589.1393316015665,N/A,N/A,BPA,1747.28211284514,0,10160,0,10160,1116.16666666667,44.4386111111111,Stove/Fireplace,Unknown,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00152,BLDG_3AAA72F4-36B1-E744-B3BB-6FEAD0DC1C1A,Eastern Washington,"Franklin, WA",Franklin PUD,Cascade Natural Gas,Y,PASCO,WA,99301,2012,42992,1,3,3,Yes,13,0,8,10,4,0,24,Unknown,No,,Frame,Wood,"> 90% Slab ",3840,4.4644995224437621E-2,171.43678166184046,8816,5.3319114902692602E-2,470.06131698213795,3840,5.7791666666666665E-2,221.92,1464.5780986439784,88529.495169435831,4448.4321639701038,BPA,1747.28211284514,0,11520,0,11520,1582,25.0483333333333,Furnace,Natural Gas,N/A,3688.7289653931593,185.35134016542099,N/A,N/A,302062.63751811505,444843.21639701037,12585.943229921459,18535.134016542099,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00153,BLDG_389381D9-0AF0-6E46-A7EF-E7EBAB27867A,Eastern Washington,"Benton, WA",City of Richland,,Y,RICHLAND,WA,99352,2012,42950,1,3,3,Yes,8,0,12,12,0,0,24,No,No,,Unknown,Wood,"> 90% Slab ",8600,2.52844500632111E-2,217.44627054361547,40320,4.3270655031409103E-2,1744.6728108664149,8600,0.14260465116279067,1226.3999999999999,3610.0657480766972,335369.78912547219,N/A,BPA,1747.28211284514,0,25800,0,25800,1109.33333333333,17.5644444444444,Furnace,Unknown,N/A,9087.4247096464405,N/A,117271.5960939576,N/A,1144281.7204961111,N/A,31006.293109313654,N/A,400130.68587258336,N/A,N/A,N/A,N/A,N/A
BLDG_00155,BLDG_203DC42F-ECEB-4AA8-A771-66D3F622EB86,Eastern Washington,"Benton, WA",City of Richland,,Y,RICHLAND,WA,99352,1972,43008,1,3,1.5,Yes,8,0,0,8,4,0,12,No,No,,Unknown,Wood,"> 90% Crawlspace ",5892,2.5284450063211096E-2,148.97597977243979,6690,6.3091482649842295E-2,422.08201892744495,5892,3.2583903551645498E-2,191.98435972629528,1067.7152750928467,164195.63442171476,N/A,BPA,1747.28211284514,0,9272,0,9272,801.770833333333,25.3894097222222,Furnace,Electric,Central AC,10913.46152904251,N/A,33234.096073204622,N/A,560235.50464689068,N/A,37236.730737093043,N/A,113394.73580177416,N/A,N/A,N/A,N/A,N/A
BLDG_00156,BLDG_C9AF78F8-B5B4-4A5F-B48F-76F4C0CC7C00,Eastern Washington,"Benton, WA",City of Richland,,Y,RICHLAND,WA,99352,1974,43006,1,3,3.5,No,1,0,36,12,6,0,54,No,No,,Unknown,Wood,"> 90% Conditioned Basement ",18408,2.52844500632111E-2,465.43615676358991,23637,8.5017355800447961E-2,2009.5552390551884,18408,7.2270836693639665E-2,1330.3615618565188,10747.952957675298,596475.91448711522,N/A,BPA,1747.28211284514,7290,47934,0,55224,5985,128.566666666667,Electric Baseboard,Electric,N/A,6798.2075980018881,N/A,229372.7041950133,N/A,2035175.8202300372,N/A,23195.48432438244,N/A,782619.66671338538,N/A,N/A,N/A,N/A,N/A
BLDG_00157,BLDG_9483C47B-44CB-C747-8B29-A7FB552A59C2,Eastern Washington,"Benton, WA",City of RICHLAND,Cascade Natural Gas,Y,RICHLAND,WA,99352,1955,42992,1,3,1,Yes,4,0,8,0,0,0,8,No,No,,Frame,Wood,"> 90% Crawlspace ",5884,2.5284450063211096E-2,148.7737041719341,4640,0.1261484062127409,585.32860482711783,5884,8.4741388828299E-2,498.6183318657113,1635.5917519758743,47485.445199658061,N/A,BPA,1747.28211284514,0,3870,2014,5884,625.333333333333,50.3588888888889,Furnace,Natural Gas,Packaged AC,5238.4145823065373,N/A,5578.1285412057587,N/A,162020.33902123329,N/A,17873.470554829906,N/A,19032.574582594047,N/A,N/A,N/A,N/A,N/A
BLDG_00158,BLDG_70821A2E-33B7-E746-86E8-82667104188A,Eastern Washington,"Benton, WA",Benton REA,,Y,WEST RICHLAND,WA,99353,2010,42972,1,3,3,Yes,12,0,0,6,6,0,12,No,No,,Unknown,Wood,"> 90% Slab ",4426,2.52844500632111E-2,111.90897597977232,11136,6.4360418342719203E-2,716.71761866452107,4426,7.6529597830998636E-2,338.71999999999997,1722.1465946442934,175703.1857406878,N/A,BPA,1747.28211284514,0,13278,0,13278,1460,46.2333333333333,Electric Baseboard,Electric,Packaged AC,9645.9176398610307,N/A,59952.174062355429,N/A,599499.26974722673,N/A,32911.870987205839,N/A,204556.81790075672,N/A,N/A,N/A,N/A,N/A
BLDG_00022,BLDG_5E9407E0-896F-445C-B69C-FDEE4CFED3F8,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,LYNNWOOD,WA,98036,1979,42773,1,1,2,No,1,0,0,8,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3960,4.3872489488405206E-2,173.73505837408462,4896,0.11225738333947416,549.61214883006551,3960,5.6409090909090909E-2,223.38,1316.7205405374834,N/A,N/A,SnoPUD,2183.10431154381,0,7920,0,7920,973.666666666667,46.2491666666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00160,BLDG_51C4F42B-CD73-DD45-A879-B2A20BBDB4E7,Eastern Oregon,"Deschutes, OR",Central Electric Cooperative,,Y,BEND,OR,97701,1975,42950,2,1,2,No,5,0,0,12,0,0,12,No,Yes,,Frame,Wood,"> 90% Crawlspace ",4759.5,Exclude,Exclude,7393,0.11072978934581433,818.62533263360535,4759.5,0.12550613663516888,597.34645731508624,Exclude,110958.86861835278,N/A,BPA,851.423076923077,340,9179,0,9519,649.333333333333,20.5622222222222,Packaged HP,N/A,N/A,7759.2471018790111,N/A,17847.903395804635,N/A,378591.65972581966,N/A,26474.551111611185,N/A,60897.04638648541,N/A,N/A,N/A,N/A,N/A
BLDG_00161,BLDG_2954D5CE-D108-614E-BF2B-35BE528CB6CE,Eastern Oregon,"Deschutes, OR",Central Electric Cooperative,,Y,BEND,OR,97701,1994,42861,2,1,2,No,1,0,0,6,0,0,6,No,No,,Frame,Wood,"> 90% Crawlspace ",2954,3.5398230088495602E-2,104.56637168141602,4416,5.3319114902692602E-2,235.45721141029054,2954,0.12550613663516888,370.74512762028888,956.36350237866213,52840.703638715415,N/A,BPA,851.423076923077,0,5908,0,5908,646.302083333333,40.9324652777778,Zonal Heat,Electric,Packaged AC,7948.2178586171476,N/A,5151.3964870125274,N/A,180292.48081529699,N/A,27119.319333601707,N/A,17576.564813686742,N/A,N/A,N/A,N/A,N/A
BLDG_00162,BLDG_8115C8E0-BF9F-C844-B73A-BF88E5295854,Eastern Oregon,"Umatilla, OR",Pacific Power,,N,PENDLETON,OR,97801,1920,42831,1,3,3,No,1,10,15,0,0,0,25,No,No,,Solid masonry,Masonry,"> 90% Conditioned Basement ",4970,6.5703413177882697E-2,326.545963494077,9420,0.33333694859388191,3140.0340557543677,5030,Exclude,Exclude,Exclude,104972.85387378438,N/A,Non-BPA,663.873015873016,1974,12876,0,14850,383.333333333333,5.82666666666667,Electric Baseboard,Electric,N/A,4198.9141549513752,N/A,N/A,N/A,358167.37741735228,N/A,14326.695096694091,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00163,BLDG_C7964122-AF90-C14C-95F2-DFE8E67C8F7D,Eastern Oregon,"Union, OR",Oregon Trail Electric Cooperative,,Y,LA GRANDE,OR,97850,2004,42830,2,2,1,No,1,0,8,2,0,0,10,Yes,No,,Frame,Wood,"> 90% Crawlspace ",10372,2.92682926829268E-2,303.57073170731678,5877.6,5.3319114902692595E-2,313.38842975206603,10372,0.12550613663516888,1301.7496491799716,2108.6201439726879,N/A,N/A,BPA,851.423076923077,0,10372,0,10372,499.766666666667,18.9911333333333,Packaged HP,N/A,Packaged HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00166,BLDG_DFF6B5AB-8E33-5948-9051-12E387F16D16,Eastern Washington,"Douglas, WA",Douglas County PUD,,N,EAST WENATCHEE,WA,98802,2002,42864,1,3,3,Yes,4,0,0,12,0,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4242,Exclude,Exclude,7182,9.5794887484451696E-2,687.99888191333207,4236,7.2270836693639665E-2,306.13926423425761,Exclude,201661.72538843847,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,12215,0,12215,1071.66666666667,33.9361111111111,Air Source Heat Pump,Electric,Air Source Heat Pump,16805.143782369872,N/A,N/A,N/A,688069.80702535203,N/A,57339.150585446005,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00167,BLDG_4E746DC0-DBB6-5E41-B397-28645AB3A8AE,Eastern Washington,"Yakima, WA",Pacific Power,,N,YAKIMA,WA,98901,1988,42882,1,2,1,No,1,0,6,0,0,0,6,No,No,,Frame,Wood,"> 90% Crawlspace ",3312,4.4644995224437621E-2,147.8642241833374,1976,5.3319114902692602E-2,105.35857104772059,3312,8.4741388828299E-2,280.6634797993263,641.48710836371754,44471.050691032295,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,3312,0,3312,217.791666666667,17.9334722222222,Electric Baseboard,Electric,Packaged AC,6905.5610752186185,N/A,3037.6842397205837,N/A,151735.22495780219,N/A,23561.774388645925,N/A,10364.578625926632,N/A,N/A,N/A,N/A,N/A
BLDG_00168,BLDG_749472A5-A476-6640-9510-E6F4E6DB60DF,Eastern Washington,"Yakima, WA",Pacific Power,,N,YAKIMA,WA,98902,1980,42880,1,2,1,Yes,3,0,10,0,0,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5440,4.4644995224437621E-2,242.86877402094066,2615,8.3787180561374103E-2,219.10347716799328,5440,8.4741388828299E-2,460.99315522594657,1225.1709619704361,85408.994147911813,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,5440,0,5440,795.277777777778,30.2205555555556,Electric Baseboard,Electric,N/A,8154.628578298777,N/A,3862.7083649240362,N/A,291415.48803267512,N/A,27823.592709155426,N/A,13179.560941120812,N/A,N/A,N/A,N/A,N/A
BLDG_00169,BLDG_A2A44477-1A57-414E-A319-0C8989271D0C,Eastern Washington,"Yakima, WA",Pacific power,,N,YAKIMA,WA,98902,2013,42879,1,2,2,Yes,9,0,6,0,0,0,6,Yes,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",2400,1.7699115044247801E-2,42.477876106194721,3968,Exclude,Exclude,2400,7.5433333333333324E-2,181.04,Exclude,59526.934202248616,N/A,"Non-BPA, Non-PSE",3063.59584295612,600,4200,0,4800,266.999583333333,16.9099736111111,Packaged HP,N/A,N/A,9921.1557003747694,N/A,N/A,N/A,203105.89949807228,N/A,33850.983249678713,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00170,BLDG_56B0D3FD-3A86-0E45-B3C7-8EA5A76E7BBE,Eastern Washington,"Spokane, WA",Avista,,N,AIRWAY HEIGHTS,WA,99001,2014,42873,2,2,2,Yes,4,0,0,15,0,0,15,Yes,Yes,,Frame over concrete slab,Wood,> 90% Slab,7359,3.902439024390239E-2,287.18048780487771,9469,6.1528078827579394E-2,582.60937841834925,7359,5.8130180731077591E-2,427.78,1681.2115328898935,175568.08140161406,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,13852,0,13852,1009.58333333333,25.5761111111111,Electric Baseboard,Electric,Packaged AC,10696.356434128988,N/A,15122.734889679237,N/A,599038.29374230723,N/A,36495.968153248104,N/A,51598.77144358556,N/A,N/A,N/A,N/A,N/A
BLDG_00314,BLDG_AEF20EE5-9CE0-9543-92FA-B848ED885748,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BELLINGHAM,WA,98225,1978,42795,1,1,2,Yes,8,0,8,0,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3239,4.4644995224437621E-2,144.60513953195345,5344,8.3787180561374103E-2,447.75869291998322,3239,7.5276319851806106E-2,243.82,1016.6838324519367,66280.181923644341,N/A,PSE - Non-King County,3652.769231,0,6478,0,6478,475,22.5625,Electric Baseboard,Electric,N/A,4303.3138217784208,N/A,31853.671349416974,N/A,226147.98072347449,N/A,14682.906759907972,N/A,108684.72664421072,N/A,N/A,N/A,N/A,N/A
BLDG_00172,BLDG_4A495847-F2AE-044B-8313-39D4AA4C1838,Eastern Washington,"Whitman, WA",Avista,,N,PULLMAN,WA,99163,1990,42864,2,1,3,Yes,30,0,3,3,0,0,6,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1440,2.52844500632111E-2,36.409608091023983,3744,6.0606060606060601E-2,226.90909090909088,1440,7.9083333333333325E-2,113.88,494.8720323334482,43880.049517654305,N/A,"Non-BPA, Non-PSE",3063.59584295612,0,4320,0,4320,309.666666666667,19.6122222222222,Electric Baseboard,Electric,N/A,6671.9707480595498,N/A,3848.2250292970066,N/A,149718.72895423649,N/A,22764.764192379182,N/A,13130.143799961386,N/A,N/A,N/A,N/A,N/A
BLDG_00173,BLDG_674D063A-E2FB-4149-A7B5-145F0D6961AF,Eastern Washington,"Spokane, WA",Avista,,N,SPOKANE,WA,99201,1966,42880,2,2,2,Yes,2,0,0,12,0,0,12,No,No,,Frame,Wood,"Mixed Crawlspace and Room Over Garage ",4364,4.4644995224437621E-2,194.83075915944579,4704,0.101137800252844,475.75221238937814,4337,0.10679938287853991,463.18892354422758,1525.9318950930515,117309.35603883408,N/A,"Non-BPA, Non-PSE",3063.59584295612,562.5,8512,0,9074.5,1032,32.68,Packaged HP,N/A,N/A,9477.4663762297696,N/A,3579.7595240768578,N/A,400259.52280450187,N/A,32337.115275695975,N/A,12214.139496150239,N/A,N/A,N/A,N/A,N/A
BLDG_00175,BLDG_C66066CF-A2F4-904F-A500-5A51EA277BCE,Eastern Washington,"Spokane, WA",Avista,,N,SPOKANE,WA,99201,1979,42877,2,2,5,No,1,0,88,0,0,0,88,Yes,Yes,,Solid masonry,Concrete,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,"Non-BPA, Non-PSE",3063.59584295612,10500,58140,0,68640,7491.80208333333,59.5938802083333,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00528,BLDG_F830AC0B-7266-834C-8140-2A8D823DE287,Western Oregon,"Linn, OR",Pacific Power,,N,ALBANY,OR,97322,Unknown,42828,1,1,2,Yes,10,0,5,5,0,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3960,6.5703413177882697E-2,260.18551618441546,6272,5.3319114902692602E-2,334.417488669688,3960,7.2262626262626251E-2,286.15999999999997,1278.707449298548,88570.627085487882,N/A,Non-BPA,12217.3070683662,0,7920,0,7920,1047.22222222222,39.7944444444444,Electric Baseboard,Electric,N/A,8857.0627085487886,N/A,N/A,N/A,302202.97961568466,N/A,30220.297961568467,N/A,N/A,N/A,N/A,N/A,N/A,N/A
