Cadmus ID,DB_SiteID,PK_SiteID,CK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,Home Type - FMP Detailed,Home Type - Final,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,Ownership,N Floors,Conditioned Area,Conditioned Volume,Construction,Framing Type,Foundation Type,Qty Occupants,Qty Bedrooms,Qty Bathrooms,Qty Rooms,Qty Installed CFL Lamps,Qty Installed LED Lamps,Qty Installed Incandescent Lamps,Qty Installed Halogen Lamps,Qty Installed Incandescent / Halogen Lamps,Qty Installed Linear Fluor. Lamps,Qty Installed Unknown Lamps,Qty Installed Other Lamps,Qty Stored CFL Lamps,Qty Stored LED Lamps,Qty Stored Incandescent Lamps,Qty Stored Halogen Lamps,Qty Stored Incandescent / Halogen Lamps,Qty Stored Linear Fluor. Lamps,Qty Stored Unknown Lamps,Qty Stored Other Lamps,Total Installed Lighting,Total Stored Lighting,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Attic Ceiling Area,Attic Ceiling U-Value,Roof Deck Ceiling Area,Roof Deck Ceiling U-Value,Sloped / Vaulted (no attic) Ceiling Area,Sloped / Vaulted (no attic) Ceiling U-Value,Adiabatic Ceiling Area,Adiabatic Ceiling U-Value,Other Ceiling Area,Other Ceiling U-Value,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Adiabatic Wall Area,Adiabatic Wall U-Value,Framed Wall Area,Framed Wall U-Value,Framed 2x2 Wall Area,Framed 2x2 Wall U-Value,Framed 2x3 Wall Area,Framed 2x3 Wall U-Value,Framed 2x4 Wall Area,Framed 2x4 Wall U-Value,Framed 2x6 Wall Area,Framed 2x6 Wall U-Value,Framed 2x8 Wall Area,Framed 2x8 Wall U-Value,Framed Alternative Framed Wall Area,Framed Alternative Framed Wall U-Value,ICF Wall Area,ICF Wall U-Value,Infill Frame Wall Area,Infill Frame Wall U-Value,Knee Wall Area,Knee Wall U-Value,Log Wall Area,Log Wall U-Value,Masonry Wall Area,Masonry Wall U-Value,Masonry (Basement) Wall Area,Masonry (Basement) Wall U-Value,Other Wall Area,Other Wall U-Value,SIP Wall Area,SIP Wall U-Value,Total Wall Area,Total Wall U-Value,Wall UA,Basement Floor Area,Basement Floor U-Value,Cantilever Floor Area,Cantilever Floor U-Value,Crawlspace Floor Area,Crawlspace Floor U-Value,Floor over other area Floor Area,Floor over other area Floor U-Value,Slab Floor Area,Slab Floor Perimeter,Slab Floor F-Value,Slab Floor FA,Total Floor Area,Total Floor U-Value,Floor UA,Window Area,Window U-Value,Window UA,Door Area,Door U-Value,Door UA,Storm Window Area,Storm Window U-Value,Storm Window UA,Skylight Area,Skylight U-Value,Skylight UA,Window and Door UA,Whole House UA,Conditioned Volume to Area Ratio,Floor to Ceiling Ratio,Window to Wall Ratio,Wall Area to Conditioned Area,Audio Equipment Qty,Dehumidifier Qty,Desktop Qty,Dishwasher Qty,Dryer Qty,Freezer Qty,Game Console Qty,Laptop Qty,Large Unusual Load Qty,Power Strip Qty,Refrigerator Qty,Stove/Oven Qty,Television Qty,Thermostat Qty,Washer Qty,Well Pump Qty,Total Appliances,Faucet Qty,Showerhead Qty,Ducting Qty,Ventilation Qty,Blower Door Qty,TrueFlow Qty,Air Handler Qty,Air Source Heat Pump Qty,Air Source Dual Fuel Heat Pump Qty,Boiler Qty,Central AC Qty,Chiller Qty,Cooling Tower Qty,Electric Baseboard Qty,Evaporative Cooling Qty,Furnace Qty,GeoThermal Heat Pump Qty,Mini-split AC Qty,Mini-split HP Qty,Packaged AC Qty,Packaged HP Qty,Stove/Fireplace Qty,Water Source Heat Pump Qty,Zonal Heat Qty,Instantaneous Electric Resistance Water Heater Qty,Instantaneous Fossil Fuel Condensing Water Heater Qty,Instantaneous Fossil Fuel Non-Condensing Water Heater Qty,Instantaneous Unknown Water Heater Qty,Storage Electric Heat Pump (Packaged) Water Heater Qty,Storage Electric Heat Pump (Split System) Water Heater Qty,Storage Electric Resistance Water Heater Qty,Storage Fossil Fuel Condensing Water Heater Qty,Storage Fossil Fuel Non-Condensing Water Heater Qty,Storage Indirect Water Heater Water Heater Qty,Storage Unknown Water Heater Qty,Total DHW,Total Cooling,Total Heating,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Annual Wood Cord Usage (Cords),Annual Wood Pellet Usage (Tons),Annual Propane Usage (Gallons),Annual Oil Usage (Gallons),Strata Territory,Strata Population Estimate,Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Wood Cord Usage (kBtu),Annual Wood Pellet Usage (kBtu),Annual Propane Usage (kBtu),Annual Oil Usage (kBtu)
BPS21454 OS BPA,SITE_00136,SITE_BA27A39B-19A0-5B4B-868F-A6AD2C0A74BC,,Puget Sound,"Pierce, WA",Tanner Electric Coop,N/A,Y,Double Wide,Manufactured,ANDERSON ISLAND,WA,98303,2007,42823,1,1,Own / buying,1,1196,10465,Frame,Wood,"> 90% Crawlspace ",1,3,2,11,8,7,27,5,0,0,0,0,9,0,7,0,0,0,0,0,47,16,Furnace,Electric,,1196,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1196,4.6513509885734286E-2,55.630157823338209,0,0,0,0,0,0,0,0,0,0,1260,8.4153552724744368E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,8.4153552724744368E-2,106.03347643317791,0,0,0,0,1196,4.360861611612786E-2,0,0,0,0,0,0,1196,4.360861611612786E-2,52.155904874888918,152.805555555556,0.38,58.0661111111111,40,1.2266666666666668,49.0666666666667,0,0,0,0,0,0,107.132777777778,320.9523169091828,8.75,1,0.12127425044091709,1.0535117056856187,1,0,0,1,1,0,0,1,0,2,1,1,1,1,1,0,11,4,2,1,3,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13509.1875917367,N/A,0,0,0,0,BPA,11058,46093.348063005615,N/A,0,0,0,0
BPS25271 OS BPA,SITE_00155,SITE_B0180202-E942-EB4D-B8DC-DF9356E33E83,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Single Family Detached,Single Family (4 or fewer units),EDMONDS,WA,98026,1977,42824,1,1,Rent,1,1587,12299,Frame,Wood,"> 90% Crawlspace ",4,3,2,13,20,0,10,6,0,6,3,1,1,4,5,0,0,0,0,0,46,10,Furnace,Oil/Kerosene,,1587,5.7956683338483889E-2,0,0,0,0,0,0,0,0,1587,5.7956683338483889E-2,91.977256458173926,0,0,0,0,0,0,0,0,1681.75,9.4660257130752781E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681.75,9.4660257130752781E-2,159.1948874296435,0,0,0,0,1587,0.21271509224709675,0,0,0,0,0,0,1587,0.21271509224709675,337.57885139614257,257.670138888889,0.38,97.9146527777778,40,0.4,16,0,0,0,0,0,0,113.914652777778,702.66564806173767,7.7498424700693134,1,0.15321548321028028,1.0597038437303088,0,0,0,1,1,1,0,0,0,0,1,2,1,1,1,0,9,3,2,1,0,0,No,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,N/A,N/A,0,0,0,157.3,SnoPUD,228091,N/A,N/A,0,0,0,22022
BPS21959 OS BPA,SITE_00138,SITE_123368ED-2CE1-AA47-9E4A-C18ED7298DAD,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98116,1955,42815,1,1,Own / buying,1,1372,11351,Frame,Wood,"> 90% Crawlspace ",1,3,2,13,8,1,33,5,0,12,2,0,1,1,9,1,0,0,0,0,61,12,Furnace,Oil/Kerosene,,1017,7.6310074887928001E-2,388,0.18444560603775079,0,0,0,0,0,0,1405,0.10617241373926697,149.17224130367009,0,0,0,0,0,0,0,0,1424,0.10084316707413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,0.10084316707413324,143.60066991356572,0,0,20,0.15184887473229502,1372,0.11430507023501171,0,0,0,0,0,0,1392,0.11484449271342095,159.86353385708196,335.006944444444,0.38,127.302638888889,56.6666666666667,0.93490196078431376,52.9777777777778,0,0,0,0,0,0,180.280416666667,632.91686174098436,8.2733236151603506,0.9907473309608541,0.23525768570536829,1.0379008746355685,0,0,1,1,0,1,0,1,1,4,1,2,3,2,0,0,17,4,2,1,3,0,No,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,8,14509.4902169707,N/A,0,0,0,341,SCL Not LI or EH,155883,49506.380620304029,N/A,0,0,0,47740
BPS22080 OS BPA,SITE_00139,SITE_2F88DE26-B7AE-864F-B72B-1B2E61AA2E52,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Single Family Detached,Single Family (4 or fewer units),STANWOOD,WA,98292,1992,42818,1,1,Own / buying,1,3076,24190,Frame,Wood,"> 90% Crawlspace ",1,5,3,19,3,30,39,16,0,24,0,0,0,0,0,0,0,0,0,0,112,0,Furnace,Propane,,2628,6.2247641661321962E-2,0,0,448,0.1221273879350715,0,0,0,0,3076,7.0968749050996802E-2,218.29987208086615,0,0,0,0,0,0,0,0,0,0,2304,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,6.6361070416133025E-2,152.89590623877049,0,0,0,0,3076,4.2324604056310944E-2,0,0,0,0,0,0,3076,4.2324604056310944E-2,130.19048207721247,365.583333333333,0.38,138.921666666667,80.5277777777778,0.75325284580889973,60.6577777777778,0,0,0,6.11111111111111,0.6,3.66666666666667,203.246111111111,704.63237150796022,7.864109232769831,1,0.15867332175925927,0.74902470741222371,1,0,1,1,1,0,0,1,0,1,3,2,2,1,1,1,16,7,3,1,5,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11486.0522733461,N/A,0,0,1200,0,SnoPUD,228091,39190.410356656896,N/A,0,0,110400,0
BPS22084 OS BPA,SITE_00140,SITE_B42D1870-1613-F74E-A5D3-9D776DBD3FF3,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98107,2013,42793,1,1,Rent,3+,2324,20202,Frame,Wood,> 90% Slab,4,3,3,11,3,3,41,9,0,0,3,0,0,0,0,0,0,0,0,0,59,0,Boiler,Natural Gas,,0,0,952,Exclude,0,0,0,0,0,0,952,Exclude,Exclude,0,0,0,0,0,0,0,0,0,0,2945,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945,6.6361070416133025E-2,195.43335237551176,0,0,64,Exclude,0,0,340,4.901873757275306E-2,484,98,0.72999999999999987,71.539999999999992,888.73,Exclude,Exclude,254.118055555556,0.38,96.5648611111111,60,0.62666666666666671,37.6,0,0,0,0,0,0,134.164861111111,Exclude,8.69277108433735,0.93353991596638652,8.6287964534993392E-2,1.2672117039586919,0,0,0,1,1,0,0,3,0,0,2,1,1,2,1,0,12,5,2,1,5,0,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4,6980.5862925055999,548.89381014957803,0,0,0,0,SCL Not LI or EH,155883,23817.760430029106,54889.381014957806,0,0,0,0
BPS22319 OS BPA,SITE_00141,SITE_3F0EA9D9-658D-494F-B32A-1ECA71173903,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Single Family Detached,Single Family (4 or fewer units),STANWOOD,WA,98292,2000,42815,1,1,Own / buying,2,1432,11456,Frame,Wood,"> 90% Crawlspace ",4,3,3,14,16,8,21,6,0,20,1,0,0,3,1,0,0,0,0,0,72,4,Air Source Heat Pump,Electric,Air Source Heat Pump,1185,3.9433265033542594E-2,0,0,0,0,0,0,0,0,1185,3.9433265033542594E-2,46.728419064747975,0,0,0,0,0,0,0,0,0,0,1888,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,6.6361070416133025E-2,125.28970094565915,0,0,147,Exclude,732,8.994282624133898E-2,306,0.21271509224709675,0,0,0,0,1185,Exclude,Exclude,168.583333333333,0.38,64.0616666666667,40,1.04,41.6,0,0,0,0,0,0,105.661666666667,Exclude,8,1,8.92920197740113E-2,1.3184357541899441,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,0,9,4,2,1,5,0,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,N/A,N/A,0,0,0,0,SnoPUD,228091,N/A,N/A,0,0,0,0
BPS22343 OS BPA,SITE_00142,SITE_7A5603B7-3598-C243-B96C-0F6FCF6EB747,,Puget Sound,"King, WA",Seattle City Light,Puget sound energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98112,1906,42926,1,1,Own / buying,2,2273,17902,Frame,Wood,"> 90% Conditioned Basement ",1,3,4,18,23,8,27,5,0,0,0,3,0,0,0,0,0,0,0,0,66,0,Stove/Fireplace,Natural Gas,,816,0.17297762190183424,0,0,21,0.11525698054960218,0,0,55,3.9853599830928822E-2,892,0.16341040813244337,145.76208405413948,0,0,0,0,0,0,0,0,1874,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0.11459601120565993,0,0,0,0,3442,7.76399170971145E-2,267.23659464826812,816,9.6666666666666679E-2,57,0.15184887473229502,0,0,0,0,0,0,0,0,873,0.10026962870531596,87.535385859740828,194.566527777778,0.508395414593266,98.9167305555556,106.152638888889,0.4,42.4610555555556,0,0,0,7.36666666666667,0.6,4.42,145.797786111111,646.33185067325951,7.8759348878134627,0.97869955156950672,5.6527172509522876E-2,1.5142982842058952,0,0,0,2,2,0,0,0,1,1,2,2,2,1,2,0,15,6,3,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8827.3595416664393,906.988590490722,0,0,0,0,SCL Not LI or EH,155883,30118.95075616589,90698.859049072198,0,0,0,0
BPS22609 OS BPA,SITE_00143,SITE_E19224A7-4885-C64A-BF16-07C437064221,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98144,2002,42893,1,1,Own / buying,3+,1762,15285,Frame,Wood,"> 90% Slab ",2,3,4,12,10,2,36,2,0,0,3,0,1,0,6,0,0,0,0,0,53,7,Boiler,Natural Gas,,701,3.3886393650136515E-2,0,0,0,0,0,0,0,0,701,3.3886393650136515E-2,23.754361948745697,0,0,0,0,0,0,0,0,0,0,2594,6.6361070416133025E-2,0,0,0,0,0,0,0,0,52,6.8167013995649839E-2,0,0,0,0,0,0,0,0,0,0,2646,6.6396561370832524E-2,175.68530138722286,0,0,118,3.2390696944412364E-2,0,0,209,0.12255289459575455,374,94,0.73000000000000009,68.62,701.73,0.13342543914289776,93.628633409745646,305.083333333333,0.38,115.931666666667,36.4444444444444,1.2266666666666668,44.7051851851852,0,0,0,0,0,0,160.636851851852,453.70514859756611,8.6748013620885356,1.0010413694721827,0.11529982363315698,1.5017026106696936,0,0,0,1,1,0,0,1,0,2,1,1,1,5,1,0,14,6,3,0,5,0,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2618.5204836860198,895.911046944688,0,0,0,0,SCL Not LI or EH,155883,8934.3918903366994,89591.104694468799,0,0,0,0
BPS23130 OS BPA,SITE_00144,SITE_18DF01B5-5944-468D-A535-38739B867745,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98106,2015,42782,1,1,Own / buying,2,2621.6,20972,Frame,Wood,"> 90% Crawlspace ",3,3,3,18,10,26,39,0,0,4,0,0,0,0,0,0,0,0,0,0,79,0,Furnace,Natural Gas,,1479,3.2018362629700196E-2,0,0,0,0,0,0,0,0,1479,3.2018362629700196E-2,47.355158329326592,0,0,0,0,0,0,0,0,0,0,3040,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040,6.6361070416133025E-2,201.73765406504441,0,0,40,Exclude,1164,2.5962960175882399E-2,278,4.901873757275306E-2,0,0,0,0,1482,Exclude,Exclude,324.730902777778,0.383641476650004,124.580243055556,20.5,0.40000000000000008,8.2,0,0,0,11.1111111111111,0.6,6.66666666666667,139.446909722222,Exclude,7.9996948428440646,1.002028397565923,0.10681937591374269,1.1595971925541655,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,8,5,2,1,4,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2279.8638417853099,833.49218136178195,0,0,0,0,SCL Not LI or EH,155883,7778.8954281714769,83349.218136178199,0,0,0,0
BPS23319 OS BPA,SITE_00145,SITE_5BF1996D-F57B-E74A-A22D-DD8888BB7DFE,,Puget Sound,"Pierce, WA",Peninsula Light Company,N/A,Y,Single Family Detached,Single Family (4 or fewer units),GIG HARBOR,WA,98329,1970,42802,1,1,Own / buying,1,900,7044,Frame,Wood,"Mixed Crawlspace and Slab ",1,1,1,6,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Zonal Heat,Electric,,783,7.6310074887928001E-2,0,0,117,0.11525698054960216,0,0,0,0,900,8.1373172623945639E-2,73.235855361551074,0,0,0,0,0,0,0,0,1298,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,9.4660257130752795E-2,122.86901375571713,0,0,0,0,770,0.21271509224709675,0,0,130,46,0.73,33.58,900.73,0.21912295696853051,197.37062103026449,127.042534722222,0.38,48.2761631944444,40,0.62666666666666671,25.0666666666667,0,0,0,13.28125,0.6,7.96875,81.3115798611111,474.78707000864381,7.8266666666666671,1.0008111111111111,9.7875604562574908E-2,1.4422222222222223,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6,1,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N/A,N/A,0,0,0,0,BPA,184669,N/A,N/A,0,0,0,0
BPS23662 OS BPA,SITE_00146,SITE_44F83123-3DEA-4106-B698-FA6B56F8E36D,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98109,2013,42783,1,1,Own / buying,3+,1632,13056,Frame,Wood,"> 90% Slab ",3,3,3,13,17,34,0,0,0,1,0,0,0,4,0,0,0,0,0,0,52,4,Furnace,Natural Gas,Packaged AC,0,0,0,0,544,2.6093000093863471E-2,0,0,0,0,544,2.6093000093863471E-2,14.194592051061727,0,0,0,0,0,0,0,0,0,0,2400,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,6.6361070416133025E-2,159.26656899871926,0,0,0,0,0,0,0,0,544,100,0.73,73,544.73,0.1340113450700347,73,285.572482638889,0.38,108.517543402778,20,0.45,9,0,0,0,0,0,0,117.517543402778,363.97870445255876,8,1.001341911764706,0.11898853443287036,1.4705882352941178,1,0,5,2,2,0,4,1,0,0,2,2,3,2,2,0,26,6,2,1,1,0,No,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,2,11168.153645762526,210,0,0,0,0,SCL Not LI or EH,155883,38105.740239341736,21000,0,0,0,0
BPS23684 OS BPA,SITE_00147,SITE_8412E31B-C560-114D-85B1-0DB9E2E1108E,,Puget Sound,"Pierce, WA",Ohop Mutual Light Co,N/A,Y,Single Family Detached,Single Family (4 or fewer units),EATONVILLE,WA,98328,2003,42788,1,1,Own / buying,1,2398,22418,Frame,Wood,"> 90% Crawlspace ",2,3,3,20,25,52,47,1,0,4,5,0,19,0,0,0,0,0,0,0,134,19,Stove/Fireplace,Wood (Cord),Air Source Heat Pump,2060,3.5029539099417556E-2,0,0,338,3.6320235352419974E-2,0,0,0,0,2398,3.5211463758931659E-2,84.437090093918115,0,0,0,0,0,0,0,0,0,0,2703,7.2119946183264158E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,7.2119946183264158E-2,194.94021453336302,0,0,0,0,2398,3.7148524334486885E-2,0,0,0,0,0,0,2398,3.7148524334486885E-2,89.082161354099554,363.569444444444,0.38,138.156388888889,76.8333333333333,0.73532899493853943,56.4977777777778,0,0,0,0,0,0,194.654166666667,563.11363264804731,9.3486238532110093,1,0.13450589879557689,1.1271893244370308,0,0,1,1,1,1,0,1,0,2,3,1,2,1,1,0,15,5,3,1,4,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,22949,N/A,5,0,0,0,BPA,184669,78301.987999999998,N/A,90000,0,0,0
BPS23896 OS BPA,SITE_00148,SITE_4D5E5BCD-7559-C84F-9AFA-868767F9C2B5,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98118,1904,42802,1,1,Own / buying,2,1402,12616,Frame,Wood,"> 90% Unconditioned Basement ",3,1,3,11,7,6,7,3,0,4,1,0,1,0,0,1,0,0,0,0,28,2,Zonal Heat,Electric,,981,7.6310074887928001E-2,0,0,0,0,0,0,0,0,981,7.6310074887928001E-2,74.860183465057375,0,0,0,0,0,0,0,0,1226,0.11708269775240146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,Accounted for in Foundation / Floor UA (Buffer Space),0,0,0,0,3074,4.6695962083423616E-2,143.54338744444419,981,4.1392618156048264E-2,0,0,0,0,0,0,0,0,0,0,981,4.1392618156048264E-2,40.606158411083349,157.460625,0.484997395733413,76.3679930555556,40.5555555555556,0.62356164383561652,25.2888888888889,0,0,0,41.3958333333333,0.651786612984399,26.98125,128.638131944444,387.64786126502941,8.9985734664764614,1,5.1223365322055958E-2,2.1925820256776034,3,0,2,1,1,0,0,0,0,0,1,1,1,3,1,0,14,3,1,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,4,15574.4058318392,N/A,0,0,0,0,SCL EH,36440,53139.872698235347,N/A,0,0,0,0
BPS23915 OS BPA,SITE_00149,SITE_131CC4C0-4BD5-A142-95C7-E5E9F6C33C6E,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98199,1933,42803,1,1,Own / buying,1,3800,32157,Solid masonry,Masonry,"> 90% Conditioned Basement ",2,3,3,17,2,1,51,43,0,4,0,0,0,0,0,0,0,0,0,0,101,0,Furnace,Natural Gas,,1900,7.6310074887928001E-2,0,0,0,0,0,0,0,0,1900,7.6310074887928001E-2,144.9891422870632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071,0.46802230022266877,1554,0.35322599226347856,0,0,0,0,5179,0.29314295727719497,1518.1873757385927,1900,6.1652631578947466E-2,0,0,0,0,0,0,0,0,0,0,1900,6.1652631578947466E-2,117.14000000000019,297.804253472222,0.722858188040068,215.270243055556,48.8055555555556,0.40000000000000008,19.5222222222222,81.2673611111111,0,0,0,0,0,234.792465277778,2015.1089833034339,8.4623684210526324,1,5.750226944819891E-2,1.3628947368421052,0,0,3,1,1,1,0,1,1,0,2,1,4,1,1,0,17,4,3,1,4,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,23723.685512512398,733.55584630595297,0,0,0,0,SCL Not LI or EH,155883,80945.214968692308,73355.584630595302,0,0,0,0
BPS24321 OS BPA,SITE_00150,SITE_FB9B3F8A-BD95-004B-B9A4-A88A89EF08A5,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98116,1919,42826,1,1,Own / buying,1,1928,15240,Frame,Wood,"> 90% Conditioned Basement ",1,2,2,12,3,0,31,2,0,9,0,0,0,0,16,0,0,0,0,0,45,16,Furnace,Oil/Kerosene,,1016,7.6310074887928001E-2,0,0,0,0,0,0,0,0,1016,7.6310074887928001E-2,77.531036086134847,0,0,0,0,0,0,0,0,1110,9.0606228198281499E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,6.3448721894574234E-2,0,0,0,0,3000,5.3510651830155041E-2,160.53195549046512,912,7.7499999999999986E-2,104,0.15184887473229502,0,0,0,0,0,0,0,0,1016,8.5110514736376652E-2,86.472282972158681,125.611111111111,0.470720919946926,59.1277777777778,58.5,0.56777777777777783,33.215,0,0,0,0,0,0,92.3427777777778,416.87805232653642,7.9045643153526974,1,4.187037037037037E-2,1.5560165975103735,1,0,2,1,1,0,0,0,0,2,1,1,1,1,1,0,12,2,2,1,0,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,11824.4812532578,N/A,0,0,0,150,SCL Not LI or EH,155883,40345.13003611561,N/A,0,0,0,21000
BPS24489 OS BPA,SITE_00151,SITE_FEBC088A-2FAD-CA41-A770-AD317E4B0A8F,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98118,1951,42776,1,1,Rent,1,900,6750,Frame,Wood,"> 90% Crawlspace ",4,3,2,8,2,0,14,2,0,2,0,0,0,0,0,0,0,0,0,0,20,0,Zonal Heat,Electric,,900,7.6310074887928001E-2,0,0,0,0,0,0,0,0,900,7.6310074887928001E-2,68.679067399135207,0,0,0,0,0,0,0,0,922.5,9.4660257130752781E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.5,9.4660257130752781E-2,87.324087203119447,0,0,0,0,900,0.1143050702350117,0,0,0,0,0,0,900,0.1143050702350117,102.87456321151053,152.027777777778,0.38,57.7705555555556,0,Unknown,0,0,0,0,0,0,0,57.7705555555556,316.64827336932075,7.5,1,0.1647997591087022,1.0249999999999999,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,7,3,1,1,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,21146.3051478005,N/A,0.25,0,0,0,SCL LI and EH,1822,72151.193164295299,N/A,4500,0,0,0
