Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
3,SATURDAY,10,0.0000,0.1917,0.1196,0.9678,0.7574,0.8085,0.0000,0.2452,0.1702,0.0601
3,SATURDAY,11,0.0000,0.2475,0.1205,1.0378,0.8379,0.8257,0.0000,0.2825,0.1783,0.0602
3,SATURDAY,12,0.0000,0.3031,0.1239,1.0504,0.9427,0.8504,0.0000,0.3392,0.1860,0.0602
3,SATURDAY,13,0.0000,0.3405,0.1251,1.0113,1.1496,0.8784,0.0000,0.5228,0.1882,0.0618
3,SATURDAY,14,0.0000,0.3588,0.1258,0.9886,1.2925,0.9230,0.0000,0.7795,0.1894,0.0728
3,SATURDAY,15,0.0000,0.3700,0.1261,0.9984,1.3622,0.9445,0.0000,0.9332,0.1916,0.0899
3,SATURDAY,16,0.1763,1.4022,0.4100,1.0284,1.4066,0.9398,0.0000,1.0010,0.1933,0.1010
3,SATURDAY,17,0.1748,1.5023,0.4465,1.0315,1.4297,0.9387,0.0000,1.0227,0.1940,0.1077
3,SATURDAY,18,0.1983,1.1986,0.4403,0.9912,1.4989,0.9202,0.2814,1.0291,0.1933,0.1095
3,SATURDAY,19,0.2197,1.1558,0.4411,0.8242,1.4940,0.9045,0.2814,1.0222,0.1887,0.1089
3,SATURDAY,20,0.2441,1.0428,0.4322,0.5311,1.3707,0.8924,0.2814,0.9726,0.1775,0.1016
3,SATURDAY,21,0.2530,0.9183,0.4178,0.3447,1.1634,0.8701,0.2814,0.9185,0.1520,0.0925
3,SATURDAY,22,0.2497,0.7787,0.3421,0.2168,0.9029,0.8595,0.2814,0.8566,0.0982,0.0777
3,SATURDAY,23,0.2604,0.6466,0.3033,0.1429,0.6133,0.8350,0.2814,0.7833,0.0179,0.0680
3,SUNDAY,0,0.0000,0.0040,0.0161,0.1193,0.3520,0.8100,0.2814,0.5518,0.0126,0.0528
3,SUNDAY,1,0.0000,0.0012,0.0161,0.1166,0.2238,0.8001,0.2814,0.4434,0.0115,0.0503
3,SUNDAY,2,0.0000,0.0000,0.0000,0.1166,0.1055,0.7911,0.2814,0.3392,0.0112,0.0473
3,SUNDAY,3,0.0000,0.0000,0.0000,0.1166,0.0515,0.7831,0.2814,0.2522,0.0105,0.0418
3,SUNDAY,4,0.0000,0.0000,0.0000,0.1166,0.0385,0.7758,0.2814,0.1903,0.0092,0.0300
3,SUNDAY,5,0.0000,0.0000,0.0000,0.1206,0.0419,0.7819,0.2814,0.1506,0.0078,0.0194
3,SUNDAY,6,0.0000,0.0000,0.0000,0.1561,0.0794,0.7751,0.0000,0.1322,0.0082,0.0168
3,SUNDAY,7,0.0093,0.0000,0.0161,0.2715,0.1809,0.7721,0.0000,0.1405,0.1155,0.0230
3,SUNDAY,8,0.0094,0.0096,0.0322,0.4906,0.3575,0.7748,0.0000,0.1667,0.1219,0.0338
3,SUNDAY,9,0.0186,0.0736,0.1006,0.7640,0.5565,0.7928,0.0000,0.1972,0.1310,0.0445
3,SUNDAY,10,0.0000,0.1789,0.1122,0.9678,0.6678,0.8047,0.0000,0.2290,0.1400,0.0503
3,SUNDAY,11,0.0000,0.2142,0.1135,1.0378,0.7389,0.8198,0.0000,0.2592,0.1466,0.0504
3,SUNDAY,12,0.0000,0.2766,0.1167,1.0504,0.8238,0.8422,0.0000,0.3045,0.1527,0.0504
3,SUNDAY,13,0.0000,0.3076,0.1182,1.0113,0.9856,0.8652,0.0000,0.4515,0.1545,0.0517
3,SUNDAY,14,0.0000,0.3241,0.1181,0.9886,1.0978,0.9038,0.0000,0.6568,0.1555,0.0605
3,SUNDAY,15,0.0000,0.3331,0.1203,0.9984,1.1546,0.9215,0.0000,0.7797,0.1572,0.0741
3,SUNDAY,16,0.2660,0.9966,0.3453,1.0284,1.1929,0.9156,0.0000,0.8340,0.1586,0.0830
3,SUNDAY,17,0.2505,1.0596,0.3792,1.0315,1.2116,0.9144,0.0000,0.8513,0.1591,0.0884
3,SUNDAY,18,0.2475,0.8468,0.3816,0.9912,1.2640,0.8966,0.2814,0.8565,0.1585,0.0899
3,SUNDAY,19,0.2609,0.8141,0.3823,0.8242,1.2511,0.8824,0.2814,0.8504,0.1545,0.0894
3,SUNDAY,20,0.2878,0.7246,0.3753,0.5311,1.1379,0.8721,0.2814,0.8080,0.1448,0.0836
3,SUNDAY,21,0.2914,0.6422,0.3479,0.3447,0.9570,0.8516,0.2814,0.7622,0.1239,0.0762
3,SUNDAY,22,0.2901,0.5104,0.3251,0.2168,0.7373,0.8428,0.2814,0.7106,0.0804,0.0644
3,SUNDAY,23,0.2628,0.4352,0.2682,0.1429,0.5000,0.8202,0.2814,0.6501,0.0158,0.0567
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.0000,0.0148,0.0403,0.1110,0.3068,0.8189,0.2814,0.5565,0.0130,0.0608
4,WEEKDAY,1,0.0000,0.0071,0.0293,0.1104,0.1561,0.8074,0.2814,0.4251,0.0124,0.0571
4,WEEKDAY,2,0.0014,0.0047,0.0256,0.1104,0.0704,0.7973,0.2814,0.3114,0.0117,0.0510
4,WEEKDAY,3,0.0000,0.0024,0.0183,0.1104,0.0425,0.7878,0.2814,0.2268,0.0102,0.0380
4,WEEKDAY,4,0.0013,0.0014,0.0110,0.1133,0.0419,0.7888,0.2814,0.1701,0.0085,0.0244
4,WEEKDAY,5,0.0000,0.0010,0.0037,0.1402,0.0770,0.7841,0.2814,0.1399,0.0084,0.0189
4,WEEKDAY,6,0.0078,0.0047,0.0293,0.2323,0.1790,0.7840,0.0640,0.1413,0.1119,0.0242
4,WEEKDAY,7,0.0177,0.0253,0.0696,0.4175,0.3653,0.7866,0.0000,0.1667,0.1480,0.0364
4,WEEKDAY,8,0.0034,0.1195,0.1010,0.6649,0.5891,0.8026,0.0000,0.2006,0.1577,0.0498
4,WEEKDAY,9,0.0000,0.2361,0.1192,0.8729,0.7310,0.8178,0.0000,0.2369,0.1679,0.0584
4,WEEKDAY,10,0.0000,0.3042,0.1234,0.9679,0.8196,0.8337,0.0000,0.2740,0.1765,0.0602
4,WEEKDAY,11,0.0000,0.3689,0.1261,0.9922,0.9188,0.8566,0.0000,0.3263,0.1842,0.0602
4,WEEKDAY,12,0.0000,0.4106,0.1283,0.9663,1.1026,0.8834,0.0000,0.4811,0.1877,0.0615
4,WEEKDAY,13,0.0000,0.4412,0.1301,0.9413,1.2600,0.9238,0.0000,0.7212,0.1892,0.0703
4,WEEKDAY,14,0.0000,0.4568,0.1313,0.9436,1.3464,0.9505,0.0000,0.8982,0.1911,0.0860
4,WEEKDAY,15,0.0312,1.3508,0.3141,0.9676,1.3965,0.9511,0.0000,0.9856,0.1930,0.0985
4,WEEKDAY,16,0.0185,1.9386,0.4216,0.9763,1.4245,0.9490,0.0000,1.0178,0.1938,0.1062
4,WEEKDAY,17,0.0340,1.7501,0.4139,0.9475,1.4832,0.9348,0.0000,1.0277,0.1935,0.1091
4,WEEKDAY,18,0.0583,1.5204,0.3975,0.8166,1.4951,0.9180,0.0000,1.0238,0.1897,0.1091
4,WEEKDAY,19,0.0668,1.3670,0.3933,0.5661,1.3987,0.9035,0.2174,0.9839,0.1800,0.1033
4,WEEKDAY,20,0.0728,1.2003,0.3753,0.3666,1.2105,0.8820,0.2814,0.9308,0.1578,0.0945
4,WEEKDAY,21,0.0814,1.0148,0.3602,0.2329,0.9621,0.8680,0.2814,0.8707,0.1105,0.0810
4,WEEKDAY,22,0.0867,0.8435,0.3149,0.1512,0.6791,0.8464,0.2814,0.7999,0.0362,0.0702
4,WEEKDAY,23,0.0013,0.2523,0.0944,0.1179,0.4720,0.8323,0.2814,0.6889,0.0150,0.0643
4,SATURDAY,0,0.0077,0.0118,0.0403,0.1110,0.3104,0.8192,0.2814,0.5595,0.0131,0.0608
4,SATURDAY,1,0.0000,0.0094,0.0201,0.1104,0.1595,0.8077,0.2814,0.4280,0.0124,0.0572
4,SATURDAY,2,0.0000,0.0070,0.0201,0.1104,0.0719,0.7975,0.2814,0.3139,0.0117,0.0511
4,SATURDAY,3,0.0000,0.0047,0.0201,0.1104,0.0429,0.7880,0.2814,0.2285,0.0102,0.0384
4,SATURDAY,4,0.0000,0.0018,0.0201,0.1132,0.0418,0.7887,0.2814,0.1712,0.0085,0.0247
4,SATURDAY,5,0.0000,0.0013,0.0201,0.1395,0.0760,0.7843,0.2814,0.1405,0.0084,0.0190
4,SATURDAY,6,0.0221,0.0088,0.0604,0.2298,0.1763,0.7839,0.0703,0.1411,0.1088,0.0240
4,SATURDAY,7,0.0120,0.0437,0.0806,0.4128,0.3606,0.7866,0.0000,0.1661,0.1478,0.0361
4,SATURDAY,8,0.0000,0.1427,0.1011,0.6590,0.5839,0.8022,0.0000,0.1998,0.1575,0.0495
4,SATURDAY,9,0.0000,0.2594,0.1204,0.8685,0.7284,0.8175,0.0000,0.2360,0.1677,0.0582
4,SATURDAY,10,0.0000,0.3295,0.1237,0.9664,0.8178,0.8334,0.0000,0.2732,0.1763,0.0602
4,SATURDAY,11,0.0000,0.3971,0.1272,0.9919,0.9165,0.8560,0.0000,0.3250,0.1840,0.0602
4,SATURDAY,12,0.0000,0.4417,0.1304,0.9672,1.0979,0.8828,0.0000,0.4769,0.1877,0.0614
4,SATURDAY,13,0.0000,0.4784,0.1322,0.9418,1.2568,0.9228,0.0000,0.7154,0.1891,0.0700
4,SATURDAY,14,0.0000,0.4972,0.1338,0.9434,1.3448,0.9500,0.0000,0.8947,0.1911,0.0856
4,SATURDAY,15,0.0000,1.4100,0.2991,0.9670,1.3955,0.9512,0.0000,0.9841,0.1929,0.0982
4,SATURDAY,16,0.0000,1.9908,0.4354,0.9762,1.4240,0.9491,0.0000,1.0173,0.1938,0.1060
4,SATURDAY,17,0.0000,1.7144,0.3722,0.9483,1.4816,0.9352,0.0000,1.0275,0.1935,0.1091
4,SATURDAY,18,0.0000,1.5132,0.3998,0.8202,1.4952,0.9184,0.0000,1.0239,0.1898,0.1091
4,SATURDAY,19,0.0168,1.3515,0.3883,0.5724,1.4015,0.9038,0.2110,0.9850,0.1803,0.1035
4,SATURDAY,20,0.0287,1.1943,0.4156,0.3706,1.2153,0.8825,0.2814,0.9320,0.1584,0.0948
4,SATURDAY,21,0.0405,1.0040,0.3892,0.2357,0.9680,0.8682,0.2814,0.8721,0.1117,0.0814
4,SATURDAY,22,0.0484,0.8237,0.3556,0.1528,0.6857,0.8470,0.2814,0.8016,0.0380,0.0705
4,SATURDAY,23,0.0000,0.2229,0.1006,0.1186,0.4761,0.8317,0.2814,0.6917,0.0151,0.0644
4,SUNDAY,0,0.0000,0.0207,0.0403,0.1104,0.2704,0.8160,0.2814,0.5257,0.0127,0.0601
4,SUNDAY,1,0.0000,0.0120,0.0403,0.1104,0.1225,0.8049,0.2814,0.3955,0.0123,0.0563
4,SUNDAY,2,0.0000,0.0082,0.0403,0.1104,0.0551,0.7950,0.2814,0.2867,0.0115,0.0494
4,SUNDAY,3,0.0000,0.0032,0.0201,0.1104,0.0388,0.7857,0.2814,0.2091,0.0098,0.0347
4,SUNDAY,4,0.0000,0.0024,0.0201,0.1141,0.0428,0.7897,0.2814,0.1586,0.0081,0.0214
4,SUNDAY,5,0.0073,0.0000,0.0201,0.1479,0.0871,0.7825,0.2814,0.1344,0.0085,0.0182
4,SUNDAY,6,0.0157,0.0076,0.0604,0.2571,0.2060,0.7844,0.0000,0.1434,0.1423,0.0259
4,SUNDAY,7,0.0137,0.0454,0.0806,0.4647,0.4121,0.7873,0.0000,0.1736,0.1497,0.0394
4,SUNDAY,8,0.0000,0.1673,0.1081,0.7238,0.6412,0.8072,0.0000,0.2085,0.1601,0.0528
4,SUNDAY,9,0.0000,0.2815,0.1244,0.9168,0.7574,0.8209,0.0000,0.2452,0.1702,0.0601
4,SUNDAY,10,0.0000,0.3375,0.1241,0.9829,0.8379,0.8375,0.0000,0.2825,0.1783,0.0602
4,SUNDAY,11,0.0000,0.4092,0.1282,0.9949,0.9427,0.8622,0.0000,0.3392,0.1860,0.0602
4,SUNDAY,12,0.0000,0.4592,0.1305,0.9579,1.1496,0.8897,0.0000,0.5228,0.1882,0.0618
4,SUNDAY,13,0.0000,0.4957,0.1334,0.9364,1.2925,0.9339,0.0000,0.7795,0.1894,0.0728
4,SUNDAY,14,0.0000,0.5189,0.1353,0.9457,1.3622,0.9554,0.0000,0.9332,0.1916,0.0899
4,SUNDAY,15,0.0000,1.8529,0.3741,0.9741,1.4066,0.9498,0.0000,1.0010,0.1933,0.1010
4,SUNDAY,16,0.0000,2.1486,0.4219,0.9769,1.4297,0.9488,0.0000,1.0227,0.1940,0.1077
4,SUNDAY,17,0.0000,1.7864,0.3841,0.9388,1.4989,0.9307,0.0000,1.0291,0.1933,0.1095
4,SUNDAY,18,0.0000,1.5936,0.3605,0.7807,1.4940,0.9143,0.0000,1.0222,0.1887,0.1089
4,SUNDAY,19,0.0000,1.3829,0.3876,0.5030,1.3707,0.9003,0.2814,0.9726,0.1775,0.1016
4,SUNDAY,20,0.0000,1.2116,0.4056,0.3265,1.1634,0.8766,0.2814,0.9185,0.1520,0.0925
4,SUNDAY,21,0.0122,0.9966,0.3470,0.2054,0.9029,0.8654,0.2814,0.8566,0.0982,0.0777
4,SUNDAY,22,0.0252,0.8192,0.3338,0.1353,0.6133,0.8408,0.2814,0.7833,0.0179,0.0680
4,SUNDAY,23,0.0000,0.0251,0.0604,0.1130,0.4304,0.8286,0.2814,0.6611,0.0141,0.0631
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0000,0.0550,0.0769,0.1083,0.2704,0.8367,0.2814,0.5257,0.0127,0.0601
5,WEEKDAY,1,0.0020,0.0447,0.0769,0.1083,0.1225,0.8251,0.2814,0.3955,0.0123,0.0563
5,WEEKDAY,2,0.0000,0.0372,0.0733,0.1083,0.0551,0.8150,0.2814,0.2867,0.0115,0.0494
5,WEEKDAY,3,0.0014,0.0311,0.0659,0.1083,0.0388,0.8056,0.2814,0.2091,0.0098,0.0347
5,WEEKDAY,4,0.0027,0.0269,0.0623,0.1119,0.0428,0.8105,0.2814,0.1586,0.0081,0.0214
5,WEEKDAY,5,0.0049,0.0263,0.0659,0.1450,0.0871,0.8064,0.0000,0.1344,0.0085,0.0182
5,WEEKDAY,6,0.0021,0.0829,0.0806,0.2521,0.2060,0.8095,0.0000,0.1434,0.1423,0.0259
5,WEEKDAY,7,0.0000,0.1146,0.0806,0.4555,0.4121,0.8132,0.0000,0.1736,0.1497,0.0394
5,WEEKDAY,8,0.0000,0.2889,0.1140,0.7095,0.6412,0.8355,0.0000,0.2085,0.1601,0.0528
5,WEEKDAY,9,0.0000,0.4183,0.1334,0.8987,0.7574,0.8492,0.0000,0.2452,0.1702,0.0601
5,WEEKDAY,10,0.0000,0.4620,0.1317,0.9636,0.8379,0.8653,0.0000,0.2825,0.1783,0.0602
5,WEEKDAY,11,0.0000,0.5237,0.1358,0.9753,0.9427,0.8909,0.0000,0.3392,0.1860,0.0602
5,WEEKDAY,12,0.0000,0.5614,0.1379,0.9390,1.1496,0.9184,0.0000,0.5228,0.1882,0.0618
5,WEEKDAY,13,0.0000,0.5932,0.1404,0.9179,1.2925,0.9636,0.0000,0.7795,0.1894,0.0728
5,WEEKDAY,14,0.0000,0.6244,0.1433,0.9270,1.3622,0.9843,0.0000,0.9332,0.1916,0.0899
5,WEEKDAY,15,0.0000,2.3359,0.4143,0.9549,1.4066,0.9770,0.0000,1.0010,0.1933,0.1010
5,WEEKDAY,16,0.0000,2.7360,0.4742,0.9577,1.4297,0.9755,0.0000,1.0227,0.1940,0.1077
5,WEEKDAY,17,0.0000,2.3303,0.4275,0.9203,1.4989,0.9561,0.0000,1.0291,0.1933,0.1095
5,WEEKDAY,18,0.0000,2.1168,0.4001,0.7653,1.4940,0.9416,0.0000,1.0222,0.1887,0.1089
5,WEEKDAY,19,0.0000,1.8420,0.3868,0.4931,1.3707,0.9246,0.2814,0.9726,0.1775,0.1016
5,WEEKDAY,20,0.0000,1.6159,0.3567,0.3201,1.1634,0.8992,0.2814,0.9185,0.1520,0.0925
5,WEEKDAY,21,0.0000,1.3751,0.3285,0.2014,0.9029,0.8870,0.2814,0.8566,0.0982,0.0777
5,WEEKDAY,22,0.0000,1.1313,0.2823,0.1327,0.6133,0.8618,0.2814,0.7833,0.0179,0.0680
5,WEEKDAY,23,0.0000,0.0698,0.0806,0.1101,0.4304,0.8497,0.2814,0.6611,0.0141,0.0631
5,SATURDAY,0,0.0000,0.0513,0.0806,0.1083,0.2704,0.8367,0.2814,0.5257,0.0127,0.0601
5,SATURDAY,1,0.0000,0.0334,0.0806,0.1083,0.1225,0.8251,0.2814,0.3955,0.0123,0.0563
5,SATURDAY,2,0.0000,0.0242,0.0806,0.1083,0.0551,0.8150,0.2814,0.2867,0.0115,0.0494
5,SATURDAY,3,0.0000,0.0165,0.0806,0.1083,0.0388,0.8056,0.2814,0.2091,0.0098,0.0347
5,SATURDAY,4,0.0073,0.0125,0.0604,0.1119,0.0428,0.8105,0.2814,0.1586,0.0081,0.0214
5,SATURDAY,5,0.0000,0.0134,0.0604,0.1450,0.0871,0.8064,0.0000,0.1344,0.0085,0.0182
5,SATURDAY,6,0.0000,0.0758,0.0806,0.2521,0.2060,0.8095,0.0000,0.1434,0.1423,0.0259
5,SATURDAY,7,0.0000,0.1100,0.0806,0.4555,0.4121,0.8132,0.0000,0.1736,0.1497,0.0394
5,SATURDAY,8,0.0000,0.2834,0.1136,0.7095,0.6412,0.8355,0.0000,0.2085,0.1601,0.0528
5,SATURDAY,9,0.0000,0.4241,0.1339,0.8987,0.7574,0.8492,0.0000,0.2452,0.1702,0.0601
5,SATURDAY,10,0.0000,0.4663,0.1320,0.9636,0.8379,0.8653,0.0000,0.2825,0.1783,0.0602
5,SATURDAY,11,0.0000,0.5354,0.1371,0.9753,0.9427,0.8909,0.0000,0.3392,0.1860,0.0602
5,SATURDAY,12,0.0000,0.5817,0.1391,0.9390,1.1496,0.9184,0.0000,0.5228,0.1882,0.0618
5,SATURDAY,13,0.0000,0.6150,0.1421,0.9179,1.2925,0.9636,0.0000,0.7795,0.1894,0.0728
5,SATURDAY,14,0.0000,0.6434,0.1452,0.9270,1.3622,0.9843,0.0000,0.9332,0.1916,0.0899
5,SATURDAY,15,0.0000,2.4831,0.4355,0.9549,1.4066,0.9770,0.0000,1.0010,0.1933,0.1010
5,SATURDAY,16,0.0000,2.9394,0.4940,0.9577,1.4297,0.9755,0.0000,1.0227,0.1940,0.1077
5,SATURDAY,17,0.0000,2.4516,0.4432,0.9203,1.4989,0.9561,0.0000,1.0291,0.1933,0.1095
5,SATURDAY,18,0.0000,2.2199,0.4116,0.7653,1.4940,0.9416,0.0000,1.0222,0.1887,0.1089
5,SATURDAY,19,0.0000,1.9400,0.3875,0.4931,1.3707,0.9246,0.2814,0.9726,0.1775,0.1016
5,SATURDAY,20,0.0000,1.7007,0.3652,0.3201,1.1634,0.8992,0.2814,0.9185,0.1520,0.0925
5,SATURDAY,21,0.0000,1.4520,0.3330,0.2014,0.9029,0.8870,0.2814,0.8566,0.0982,0.0777
5,SATURDAY,22,0.0000,1.2034,0.2920,0.1327,0.6133,0.8618,0.2814,0.7833,0.0179,0.0680
5,SATURDAY,23,0.0000,0.0632,0.0806,0.1107,0.4304,0.8489,0.2814,0.6611,0.0141,0.0631
5,SUNDAY,0,0.0000,0.0532,0.0806,0.1083,0.2704,0.8367,0.2814,0.5257,0.0127,0.0601
5,SUNDAY,1,0.0000,0.0397,0.0806,0.1083,0.1225,0.8251,0.2814,0.3955,0.0123,0.0563
5,SUNDAY,2,0.0000,0.0297,0.0806,0.1083,0.0551,0.8150,0.2814,0.2867,0.0115,0.0494
5,SUNDAY,3,0.0000,0.0203,0.0806,0.1083,0.0388,0.8056,0.2814,0.2091,0.0098,0.0347
5,SUNDAY,4,0.0000,0.0130,0.0806,0.1119,0.0428,0.8105,0.2814,0.1586,0.0081,0.0214
5,SUNDAY,5,0.0000,0.0147,0.0806,0.1450,0.0871,0.8064,0.0000,0.1344,0.0085,0.0182
5,SUNDAY,6,0.0000,0.0699,0.0806,0.2521,0.2060,0.8095,0.0000,0.1434,0.1423,0.0259
5,SUNDAY,7,0.0000,0.1068,0.0806,0.4555,0.4121,0.8132,0.0000,0.1736,0.1497,0.0394
5,SUNDAY,8,0.0000,0.2774,0.1128,0.7095,0.6412,0.8355,0.0000,0.2085,0.1601,0.0528
5,SUNDAY,9,0.0000,0.4017,0.1323,0.8987,0.7574,0.8492,0.0000,0.2452,0.1702,0.0601
5,SUNDAY,10,0.0000,0.4419,0.1301,0.9636,0.8379,0.8653,0.0000,0.2825,0.1783,0.0602
5,SUNDAY,11,0.0000,0.5080,0.1344,0.9753,0.9427,0.8909,0.0000,0.3392,0.1860,0.0602
5,SUNDAY,12,0.0000,0.5424,0.1358,0.9390,1.1496,0.9184,0.0000,0.5228,0.1882,0.0618
5,SUNDAY,13,0.0000,0.5677,0.1379,0.9179,1.2925,0.9636,0.0000,0.7795,0.1894,0.0728
5,SUNDAY,14,0.0000,0.5951,0.1407,0.9270,1.3622,0.9843,0.0000,0.9332,0.1916,0.0899
5,SUNDAY,15,0.0000,2.3701,0.4230,0.9549,1.4066,0.9770,0.0000,1.0010,0.1933,0.1010
5,SUNDAY,16,0.0000,2.7935,0.4827,0.9577,1.4297,0.9755,0.0000,1.0227,0.1940,0.1077
5,SUNDAY,17,0.0000,2.3443,0.4334,0.9203,1.4989,0.9561,0.0000,1.0291,0.1933,0.1095
5,SUNDAY,18,0.0000,2.1598,0.4077,0.7653,1.4940,0.9416,0.0000,1.0222,0.1887,0.1089
5,SUNDAY,19,0.0000,1.9053,0.3781,0.4931,1.3707,0.9246,0.2814,0.9726,0.1775,0.1016
