"SITEID","Building_Category","State","Site_Case_Weight","Ownership","Vintage","Conditioned_Area","COHORT","county","City","subregion","zip","utility_name","ut_class","utility_id","stratum","pop_ct","unit_multiplicity_ct","ALT_svy_wt"
SITE_01670,Single Family (4 or fewer units),WA,253.05,Own / buying,2002,1646.4,SF,Kin,SEATTLE,PS,98118,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01671,Single Family (4 or fewer units),WA,253.05,Rent,1942,1601.6,SF,Kin,SEATTLE,PS,98103,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01672,Multifamily (5 or more units),WA,2002.39,Rent,1930,,MF,Kin,SEATTLE,PS,98126,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01673,Single Family (4 or fewer units),WA,65.07,Own / buying,2013,1400,SF,Kin,SEATTLE,PS,98146,Seattle City o,SCL.LE,16868,PS.1,1992.919258,1,79.71677031
SITE_01674,Single Family (4 or fewer units),WA,253.05,Own / buying,1942,2137.6,SF,Kin,SEATTLE,PS,98117,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01675,Single Family (4 or fewer units),WA,65.07,Rent,,744,SF,Kin,SEATTLE,PS,98146,Seattle City o,SCL.LE,16868,PS.1,1992.919258,1,79.71677031
SITE_01676,Single Family (4 or fewer units),WA,65.07,Rent,1955,1219,SF,Kin,SEATTLE,PS,98168,Seattle City o,SCL.LE,16868,PS.1,1992.919258,1,79.71677031
SITE_01677,Single Family (4 or fewer units),WA,253.05,Own / buying,1956,1208,SF,Kin,SEATTLE,PS,98125,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01678,Single Family (4 or fewer units),WA,253.05,Own / buying,1951,1756,SF,Kin,SEATTLE,PS,98108,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01679,Single Family (4 or fewer units),WA,65.07,Rent,1910,1346,SF,Kin,SEATTLE,PS,98133,Seattle City o,SCL.LE,16868,PS.1,1992.919258,1,79.71677031
SITE_01680,Single Family (4 or fewer units),WA,253.05,Own / buying,1939,2022.5,SF,Kin,SEATTLE,PS,98118,Seattle City o,SCL.L,16868,PS.2,11071.53058,1,257.4774555
SITE_01681,Single Family (4 or fewer units),WA,3801.52,Own / buying,2015,2304,SF,Isl,CAMANO I,PS,98282,Snohomish Coun,snoPUD,17470,PS.5,237332,1,3955.533333
SITE_01682,Manufactured,WA,1982.27,Own / buying,1988,1120,MH,Kin,BOTHELL,PS,98011,Puget Sound En,non-BPA,15500,WA.8,18652,1,4663
SITE_01683,Manufactured,WA,1982.27,Own / buying,1990,1144,MH,Kin,BOTHELL,PS,98011,Puget Sound En,non-BPA,15500,WA.8,18652,1,4663
SITE_01684,Manufactured,WA,921.5,Own / buying,1983,728,MH,Pie,SPANAWAY,PS,98387,Tacoma City of,BPA,18429,WA.5,10143,1,845.25
SITE_01685,Manufactured,WA,1982.27,Own / buying,1968,1040,MH,Pie,PUYALLUP,PS,98372,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01686,Manufactured,WA,921.5,Own / buying,2003,2047,MH,Pie,SPANAWAY,PS,98387,Tacoma City of,BPA,18429,WA.5,10143,1,845.25
SITE_01687,Manufactured,WA,1982.27,Own / buying,1978,1455,MH,Pie,BONNEY L,PS,98391,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01688,Manufactured,WA,921.5,Own / buying,1988,1523.8,MH,Pie,TACOMA,PS,98446,Tacoma City of,BPA,18429,WA.5,10143,1,845.25
SITE_01689,Manufactured,WA,1982.27,Own / buying,1963,1147.5,MH,Pie,BONNEY L,PS,98391,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01690,Manufactured,WA,921.5,Rent,2001,1881.5,MH,Pie,LAKEBAY,PS,98349,Peninsula Ligh,BPA,14668,WA.5,10143,1,845.25
SITE_01691,Manufactured,WA,1982.27,Own / buying,1986,1502,MH,Pie,EDGEWOOD,PS,98372,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01692,Manufactured,WA,1313.97,Own / buying,1979,840,MH,Cla,VANCOUVE,WW,98686,PUD No 1 of Cl,BPA,3660,WA.1,8615,1,957.2222222
SITE_01693,Manufactured,WA,1313.97,Own / buying,1970,1288,MH,Cla,VANCOUVE,WW,98685,PUD No 1 of Cl,BPA,3660,WA.1,8615,1,957.2222222
SITE_01694,Manufactured,WA,1982.27,Own / buying,1994,1269.9,MH,Ska,SEDRO WO,PS,98284,Puget Sound En,non-BPA,15500,WA.9,4081,1,680.1666667
SITE_01695,Manufactured,WA,1313.97,Own / buying,1978,1404,MH,Cla,YACOLT,WW,98675,PUD No 1 of Cl,BPA,3660,WA.1,8615,1,957.2222222
SITE_01696,Manufactured,WA,1313.97,Own / buying,2007,1620,MH,Cow,LONGVIEW,WW,98632,PUD No 1 of Co,BPA,4442,WA.2,10089,1,1441.285714
SITE_01697,Manufactured,WA,1313.97,Own / buying,1976,1080,MH,Cow,KELSO,WW,98626,PUD No 1 of Co,BPA,4442,WA.2,10089,1,1441.285714
SITE_01698,Manufactured,WA,1982.27,Own / buying,2006,1942,MH,Ska,MOUNT VE,PS,98274,Puget Sound En,non-BPA,15500,WA.9,4081,1,680.1666667
SITE_01699,Manufactured,WA,1313.97,Own / buying,1991,1576,MH,Jef,PORT TOW,WW,98368,Jefferson Co P,BPA,59013,WA.4,20712,1,2301.333333
SITE_01700,Manufactured,WA,2658,Own / buying,1978,1352,MH,Kit,SEABECK,WW,98380,Puget Sound En,non-BPA,15500,WA.1,9534,1,2383.5
SITE_01701,Manufactured,WA,2658,Own / buying,2001,1404,MH,Kit,PORT ORC,WW,98367,Puget Sound En,non-BPA,15500,WA.1,9534,1,2383.5
SITE_01702,Manufactured,WA,1982.27,Rent,1972,1164,MH,Ska,SEDRO WO,PS,98284,Puget Sound En,non-BPA,15500,WA.9,4081,1,680.1666667
SITE_01703,Manufactured,WA,1313.97,Own / buying,1980,1344,MH,Mas,BELFAIR,WW,98528,PUD No 3 of Ma,BPA,15419,WA.4,20712,1,2301.333333
SITE_01704,Manufactured,WA,997.59,Own / buying,1991,924,MH,Sno,DERRINGT,PS,98241,Snohomish Coun,BPA,17470,WA.6,16835,1,990.2941176
SITE_01705,Manufactured,WA,997.59,Own / buying,1977,1512,MH,Sno,BOTHELL,PS,98021,Snohomish Coun,BPA,17470,WA.6,16835,1,990.2941176
SITE_01706,Manufactured,WA,1982.27,Own / buying,1963,840,MH,Thu,OLYMPIA,PS,98506,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01707,Manufactured,WA,1982.27,Own / buying,1980,1144,MH,Wha,BELLINGH,PS,98229,Puget Sound En,non-BPA,15500,WA.1,10918,1,2183.6
SITE_01708,Manufactured,WA,1982.27,Own / buying,1976,1512,MH,Ska,SEDRO WO,PS,98284,Puget Sound En,non-BPA,15500,WA.9,4081,1,680.1666667
SITE_01709,Manufactured,WA,1982.27,Own / buying,1991,1144,MH,Wha,BLAINE,PS,98230,Puget Sound En,non-BPA,15500,WA.1,10918,1,2183.6
SITE_01710,Multifamily (5 or more units),WA,2002.39,Rent,1984,,MF,Kin,SEATTLE,PS,98102,Seattle City o,BPA,16868,WA.1,226582,2,1156.030612
SITE_01711,Multifamily (5 or more units),WA,2002.39,Rent,1984,,MF,Kin,SEATTLE,PS,98102,Seattle City o,BPA,16868,WA.1,226582,2,1156.030612
SITE_01712,Multifamily (5 or more units),WA,2002.39,Rent,1920,,MF,Kin,SEATTLE,PS,98122,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01713,Multifamily (5 or more units),WA,2002.11,Rent,2000,,MF,Sno,EVERETT,PS,98201,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01714,Multifamily (5 or more units),WA,2000.27,Rent,1990,,MF,Kin,FEDERAL,PS,98003,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01715,Manufactured,WA,1982.27,Own / buying,1985,1248,MH,Wha,BELLINGH,PS,98229,Puget Sound En,non-BPA,15500,WA.1,10918,1,2183.6
SITE_01716,Multifamily (5 or more units),WA,2002.39,Rent,1975,,MF,Kin,SEATTLE,PS,98121,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01717,Multifamily (5 or more units),WA,2383.66,Rent,1983,,MF,Ska,MOUNT VE,PS,98273,Puget Sound En,PSE,15500,WA.3,52212,2,705.5675676
SITE_01718,Multifamily (5 or more units),WA,2383.66,Rent,1983,,MF,Ska,MOUNT VE,PS,98273,Puget Sound En,PSE,15500,WA.3,52212,2,705.5675676
SITE_01719,Manufactured,WA,1982.27,Own / buying,1981,936,MH,Wha,BELLINGH,PS,98226,Puget Sound En,non-BPA,15500,WA.1,10918,1,2183.6
SITE_01720,Multifamily (5 or more units),WA,2383.66,Own / buying,2006,,MF,Pie,PUYALLUP,PS,98371,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01721,Manufactured,WA,997.59,Own / buying,1992,1430,MH,Sno,BOTHELL,PS,98021,Snohomish Coun,BPA,17470,WA.6,16835,1,990.2941176
SITE_01722,Manufactured,WA,2052,Own / buying,1966,893,MH,Kin,SEATTLE,PS,98133,Seattle City o,BPA,16868,WA.8,18652,1,4663
SITE_01723,Multifamily (5 or more units),WA,2002.39,Rent,1920,,MF,Kin,SEATTLE,PS,98112,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01724,Manufactured,WA,1982.27,Own / buying,1982,1680,MH,Wha,BELLINGH,PS,98225,Puget Sound En,non-BPA,15500,WA.1,10918,1,2183.6
SITE_01725,Manufactured,WA,1982.27,Own / buying,1986,754,MH,Thu,LACEY,PS,98503,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01726,Multifamily (5 or more units),WA,2002.39,Rent,2014,,MF,Kin,SEATTLE,PS,98122,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01727,Manufactured,WA,997.59,Own / buying,1969,1024,MH,Sno,LYNNWOOD,PS,98087,Snohomish Coun,BPA,17470,WA.6,16835,1,990.2941176
SITE_01728,Multifamily (5 or more units),WA,2000.27,Own / buying,1973,,MF,Kin,BELLEVUE,PS,98008,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01729,Multifamily (5 or more units),WA,2002.11,Rent,1998,,MF,Sno,MUKILTEO,PS,98275,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01730,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,KENT,PS,98032,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01731,Single Family (4 or fewer units),WA,12576.67,Rent,1970,982,SF,Pie,PUYALLUP,PS,98375,Puget Sound En,non-BPA,15500,PS.6,436013,1,10381.2619
SITE_01732,Multifamily (5 or more units),WA,2804.94,Own / buying,1952,,MF,Pie,TACOMA,PS,98403,Tacoma City of,BPA,18429,WA.2,193386,1,2685.916667
SITE_01733,Multifamily (5 or more units),WA,2804.94,Rent,1929,,MF,Pie,TACOMA,PS,98403,Tacoma City of,BPA,18429,WA.2,193386,1,2685.916667
SITE_01734,Multifamily (5 or more units),WA,2804.94,Rent,1968,,MF,Pie,TACOMA,PS,98409,Tacoma City of,BPA,18429,WA.2,193386,1,2685.916667
SITE_01735,Multifamily (5 or more units),WA,2002.11,Rent,1970,,MF,Sno,EVERETT,PS,98203,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01736,Single Family (4 or fewer units),WA,10259.39,Own / buying,1971,2216,SF,Pie,UNIVERSI,PS,98466,Tacoma City of,BPA,18429,PS.6,436013,1,10381.2619
SITE_01737,Single Family (4 or fewer units),WA,12576.67,Rent,1959,552,SF,Pie,LAKEWOOD,PS,98498,Puget Sound En,non-BPA,15500,PS.6,436013,1,10381.2619
SITE_01738,Multifamily (5 or more units),WA,2002.39,Own / buying,2008,,MF,Kin,SEATTLE,PS,98107,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01739,Single Family (4 or fewer units),WA,12576.67,Rent,1975,625,SF,Thu,OLYMPIA,PS,98501,Puget Sound En,non-BPA,15500,PS.6,436013,1,10381.2619
SITE_01740,Single Family (4 or fewer units),WA,12576.67,Rent,1980,930,SF,Thu,OLYMPIA,PS,98502,Puget Sound En,non-BPA,15500,PS.6,436013,1,10381.2619
SITE_01741,Multifamily (5 or more units),WA,2383.66,Rent,2015,,MF,Thu,YELM,PS,98597,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01742,Multifamily (5 or more units),WA,2002.39,Own / buying,1992,,MF,Kin,SEATTLE,PS,98121,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01743,Multifamily (5 or more units),WA,2383.66,Rent,1991,,MF,Wha,BELLINGH,PS,98229,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01744,Multifamily (5 or more units),WA,2002.39,Rent,1970,,MF,Kin,SEATTLE,PS,98168,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01745,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,TUKWILA,PS,98188,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01746,Manufactured,WA,1982.27,Own / buying,1980,960,MH,Ska,SEDRO WO,PS,98284,Puget Sound En,non-BPA,15500,WA.9,4081,1,680.1666667
SITE_01747,Multifamily (5 or more units),WA,2002.39,Rent,,,MF,Kin,SEATTLE,PS,98108,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01748,Multifamily (5 or more units),WA,2002.39,Rent,1983,,MF,Kin,BURIEN,PS,98166,Seattle City o,BPA,16868,WA.1,226582,3,770.6870748
SITE_01749,Multifamily (5 or more units),WA,2002.39,Rent,1983,,MF,Kin,BURIEN,PS,98166,Seattle City o,BPA,16868,WA.1,226582,3,770.6870748
SITE_01750,Multifamily (5 or more units),WA,2002.39,Rent,1983,,MF,Kin,BURIEN,PS,98166,Seattle City o,BPA,16868,WA.1,226582,3,770.6870748
SITE_01751,Multifamily (5 or more units),WA,2002.39,Rent,2008,,MF,Kin,SEATTLE,PS,98199,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01752,Multifamily (5 or more units),WA,2002.11,Rent,1995,,MF,Sno,BOTHELL,PS,98012,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01753,Multifamily (5 or more units),WA,2000.27,Own / buying,1978,,MF,Kin,KIRKLAND,PS,98034,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01754,Multifamily (5 or more units),WA,2383.66,Rent,1972,,MF,Thu,OLYMPIA,PS,98502,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01755,Multifamily (5 or more units),WA,2002.39,Rent,2010,,MF,Kin,SEATTLE,PS,98125,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01756,Manufactured,WA,1982.27,Own / buying,1999,1696,MH,Thu,LACEY,PS,98503,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01757,Multifamily (5 or more units),WA,2000.27,Rent,2000,,MF,Kin,DES MOIN,PS,98198,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01758,Multifamily (5 or more units),WA,2000.27,Rent,1980,,MF,Kin,KENT,PS,98030,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01759,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,KIRKLAND,PS,98034,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01760,Multifamily (5 or more units),WA,2000.27,Rent,1993,,MF,Kin,KENT,PS,98031,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01761,Manufactured,WA,1982.27,Own / buying,1991,1136,MH,Thu,TUMWATER,PS,98501,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01762,Multifamily (5 or more units),WA,2804.94,Rent,2008,,MF,Pie,UNIVERSI,PS,98467,Tacoma City of,BPA,18429,WA.2,193386,1,2685.916667
SITE_01763,Manufactured,WA,1982.27,Own / buying,1974,924,MH,Thu,TENINO,PS,98589,Puget Sound En,non-BPA,15500,WA.7,21947,1,1828.916667
SITE_01764,Manufactured,WA,997.59,Own / buying,1975,764,MH,Sno,EVERETT,PS,98201,Snohomish Coun,BPA,17470,WA.6,16835,1,990.2941176
SITE_01765,Multifamily (5 or more units),WA,2002.11,Rent,1967,,MF,Sno,EVERETT,PS,98201,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01766,Multifamily (5 or more units),WA,2000.27,Own / buying,1980,,MF,Kin,BELLEVUE,PS,98007,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01767,Multifamily (5 or more units),WA,2002.39,Rent,1983,,MF,Kin,SEATTLE,PS,98133,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01768,Multifamily (5 or more units),WA,2002.39,Rent,2014,,MF,Kin,SEATTLE,PS,98144,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01769,Multifamily (5 or more units),WA,630.9,Rent,2001,,MF,Kit,BREMERTO,WW,98310,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01770,Multifamily (5 or more units),WA,630.9,Rent,1975,,MF,Kit,BREMERTO,WW,98310,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01771,Multifamily (5 or more units),WA,630.9,Rent,1964,,MF,Kit,BREMERTO,WW,98310,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01772,Multifamily (5 or more units),WA,630.9,Rent,1942,,MF,Kit,BREMERTO,WW,98312,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01773,Multifamily (5 or more units),WA,739.45,Rent,,,MF,Cla,PORT ANG,WW,98362,Port Angeles C,BPA,15231,WA.6,2776,2,154.2222222
SITE_01774,Multifamily (5 or more units),WA,739.45,Unknown,,,MF,Cla,PORT ANG,WW,98362,Port Angeles C,BPA,15231,WA.6,2776,2,154.2222222
SITE_01775,Multifamily (5 or more units),WA,739.45,Rent,1980,,MF,Cla,PORT ANG,WW,98363,Port Angeles C,BPA,15231,WA.6,2776,1,308.4444444
SITE_01776,Multifamily (5 or more units),WA,630.9,Rent,1970,,MF,Kit,PORT ORC,WW,98366,Puget Sound En,PSE,15500,WA.3,52212,1,1411.135135
SITE_01777,Multifamily (5 or more units),WA,2002.39,Rent,2014,,MF,Kin,SEATTLE,PS,98121,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01778,Multifamily (5 or more units),WA,739.45,Rent,1971,,MF,Jef,PORT TOW,WW,98368,Jefferson Co P,BPA,59013,WA.7,8844,1,884.4
SITE_01779,Multifamily (5 or more units),WA,739.45,Rent,1976,,MF,Gra,ABERDEEN,WW,98520,PUD No 1 of Gr,BPA,7548,WA.7,8844,1,884.4
SITE_01780,Multifamily (5 or more units),WA,2804.94,Rent,1977,,MF,Pie,LAKEWOOD,PS,98499,Lakeview Light,BPA,10627,WA.2,193386,1,2685.916667
SITE_01781,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,BELLEVUE,PS,98007,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01782,Single Family (4 or fewer units),WA,2986.36,Rent,1969,743,SF,Cow,KELSO,WW,98626,PUD No 1 of Co,BPA,4442,WWA.,89284,1,3434
SITE_01783,Multifamily (5 or more units),WA,739.45,Rent,1970,,MF,Cow,KELSO,WW,98626,PUD No 1 of Co,BPA,4442,WA.5,5137,1,428.0833333
SITE_01784,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,FEDERAL,PS,98023,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01785,Multifamily (5 or more units),WA,739.45,Rent,1970,,MF,Cow,LONGVIEW,WW,98632,PUD No 1 of Co,BPA,4442,WA.5,5137,2,214.0416667
SITE_01786,Multifamily (5 or more units),WA,739.45,Rent,1970,,MF,Cla,VANCOUVE,WW,98661,PUD No 1 of Cl,BPA,3660,WA.4,26920,1,1346
SITE_01787,Single Family (4 or fewer units),WA,2986.36,Rent,1940,499,SF,Cla,VANCOUVE,WW,98661,PUD No 1 of Cl,BPA,3660,WWA.,147848,1,2346.793651
SITE_01788,Single Family (4 or fewer units),WA,2986.36,Own / buying,1984,1449,SF,Cla,VANCOUVE,WW,98662,PUD No 1 of Cl,BPA,3660,WWA.,147848,1,2346.793651
SITE_01789,Multifamily (5 or more units),WA,739.45,Rent,1970,,MF,Cla,VANCOUVE,WW,98665,PUD No 1 of Cl,BPA,3660,WA.4,26920,1,1346
SITE_01790,Single Family (4 or fewer units),WA,2986.36,Own / buying,2016,1817,SF,Cla,BATTLE G,WW,98604,PUD No 1 of Cl,BPA,3660,WWA.,147848,1,2346.793651
SITE_01791,Single Family (4 or fewer units),WA,2986.36,Rent,,1646,SF,Cla,VANCOUVE,WW,98683,PUD No 1 of Cl,BPA,3660,WWA.,147848,1,2346.793651
SITE_01792,Multifamily (5 or more units),WA,739.45,Rent,1980,,MF,Cla,VANCOUVE,WW,98683,PUD No 1 of Cl,BPA,3660,WA.4,26920,1,1346
SITE_01793,Single Family (4 or fewer units),WA,2986.36,Own / buying,1982,1920,SF,Cla,VANCOUVE,WW,98685,PUD No 1 of Cl,BPA,3660,WWA.,147848,1,2346.793651
SITE_01794,Multifamily (5 or more units),WA,2000.27,Rent,1973,,MF,Kin,BELLEVUE,PS,98008,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01795,Multifamily (5 or more units),WA,2002.11,Rent,2012,,MF,Sno,BOTHELL,PS,98021,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01796,Single Family (4 or fewer units),WA,3801.52,Own / buying,1980,1070,SF,Sno,EDMONDS,PS,98026,Snohomish Coun,snoPUD,17470,PS.5,237332,1,3955.533333
SITE_01797,Multifamily (5 or more units),WA,2000.27,Rent,1977,,MF,Kin,KENT,PS,98030,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01798,Multifamily (5 or more units),WA,2000.27,Rent,1987,,MF,Kin,KIRKLAND,PS,98033,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01799,Multifamily (5 or more units),WA,2000.27,Own / buying,1992,,MF,Kin,KIRKLAND,PS,98034,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01800,Multifamily (5 or more units),WA,2000.27,Own / buying,1973,,MF,Kin,MERCER I,PS,98040,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01801,Multifamily (5 or more units),WA,2000.27,Rent,1998,,MF,Kin,RENTON,PS,98055,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_01802,Single Family (4 or fewer units),WA,3801.52,Own / buying,1986,910,SF,Sno,LYNNWOOD,PS,98087,Snohomish Coun,snoPUD,17470,PS.5,237332,1,3955.533333
SITE_01803,Multifamily (5 or more units),WA,2002.39,Rent,1991,,MF,Kin,SEATTLE,PS,98101,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01804,Multifamily (5 or more units),WA,2002.39,Rent,2014,,MF,Kin,SEATTLE,PS,98102,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01805,Single Family (4 or fewer units),WA,587.74,Own / buying,1900,819,SF,Kin,SEATTLE,PS,98102,Seattle City o,SCL.E,16868,PS.3,39858.38515,1,653.41615
SITE_01806,Multifamily (5 or more units),WA,2002.39,Rent,1964,,MF,Kin,SEATTLE,PS,98109,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01807,Multifamily (5 or more units),WA,2002.39,Rent,1977,,MF,Kin,SEATTLE,PS,98109,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01808,Multifamily (5 or more units),WA,2002.39,Rent,1906,,MF,Kin,SEATTLE,PS,98109,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01809,Single Family (4 or fewer units),WA,2292.4,Own / buying,1940,1325,SF,Kin,SEATTLE,PS,98109,Seattle City o,SCL.not,16868,PS.4,170506.165,1,2471.103841
SITE_01810,Multifamily (5 or more units),WA,2002.39,Own / buying,1985,,MF,Kin,SEATTLE,PS,98119,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01811,Multifamily (5 or more units),WA,2002.39,Rent,1929,,MF,Kin,SEATTLE,PS,98119,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01812,Multifamily (5 or more units),WA,2002.39,Rent,1960,,MF,Kin,SEATTLE,PS,98122,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01813,Multifamily (5 or more units),WA,2002.39,Rent,2014,,MF,Kin,SEATTLE,PS,98122,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01814,Multifamily (5 or more units),WA,2002.39,Rent,1968,,MF,Kin,SEATTLE,PS,98126,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01815,Multifamily (5 or more units),WA,2002.39,Rent,,,MF,Kin,SEATTLE,PS,98144,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01816,Multifamily (5 or more units),WA,2002.39,Rent,1960,,MF,Kin,SEATTLE,PS,98199,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_01817,Multifamily (5 or more units),WA,2002.11,Own / buying,1967,,MF,Sno,EVERETT,PS,98203,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01818,Single Family (4 or fewer units),WA,12576.67,Rent,1910,936,SF,Wha,BELLINGH,PS,98225,Puget Sound En,non-BPA,15500,PS.6,436013,1,10381.2619
SITE_01819,Multifamily (5 or more units),WA,2002.11,Rent,2014,,MF,Sno,MARYSVIL,PS,98271,Snohomish Coun,BPA,17470,WA.1,226582,1,2312.061224
SITE_01820,Manufactured,OR,894.83,Own / buying,1986,1549,MH,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.5,14327,1,754.0526316
SITE_01821,Manufactured,OR,1745.15,Own / buying,1993,1196,MH,Ben,CORVALLI,WO,97330,PacifiCorp,non-BPA,14354,OR.2,2862,1,715.5
SITE_01822,Manufactured,OR,1745.15,Own / buying,1980,1720,MH,Yam,NEWBERG,WO,97132,Portland Gener,non-BPA,15248,OR.4,6576,1,730.6666667
SITE_01823,Manufactured,OR,1745.15,Own / buying,1973,960,MH,Mar,AURORA,WO,97002,Portland Gener,non-BPA,15248,OR.7,62783,1,3923.9375
SITE_01824,Manufactured,OR,1745.15,Own / buying,1986,1690,MH,Lin,LEBANON,WO,97355,PacifiCorp,non-BPA,14354,OR.1,5498,1,458.1666667
SITE_01825,Manufactured,OR,1745.15,Own / buying,1993,1125,MH,Cla,MOLALLA,WO,97038,Portland Gener,non-BPA,15248,OR.7,62783,1,3923.9375
SITE_01826,Manufactured,OR,1745.15,Own / buying,1991,1423.5,MH,Mar,SILVERTO,WO,97381,Portland Gener,non-BPA,15248,OR.7,62783,1,3923.9375
SITE_01827,Manufactured,OR,894.83,Own / buying,1990,1040,MH,Was,FOREST G,WO,97116,City of Forest,BPA,6582,OR.4,6576,1,730.6666667
