timestamp,duration[microsec],iteration,bus_count,branch_count,error
2018-03-01 01:04:00 PST,2369.0,1,134,135,false
2018-03-01 01:04:00 PST,2373.0,1,134,135,false
2018-03-01 01:04:30 PST,2438.0,1,134,135,false
2018-03-01 01:04:30 PST,2370.0,1,134,135,false
2018-03-01 01:05:00 PST,2400.0,1,134,135,false
2018-03-01 01:05:00 PST,2383.0,1,134,135,false
2018-03-01 01:05:30 PST,2385.0,1,134,135,false
2018-03-01 01:05:30 PST,3194.0,1,134,135,false
2018-03-01 01:06:00 PST,2890.0,1,134,135,false
2018-03-01 01:06:00 PST,2620.0,1,134,135,false
2018-03-01 01:06:30 PST,2597.0,1,134,135,false
2018-03-01 01:06:30 PST,2372.0,1,134,135,false
2018-03-01 01:07:00 PST,2369.0,1,134,135,false
2018-03-01 01:07:00 PST,2368.0,1,134,135,false
2018-03-01 01:07:30 PST,2420.0,1,134,135,false
2018-03-01 01:07:30 PST,2571.0,1,134,135,false
2018-03-01 01:08:00 PST,2375.0,1,134,135,false
2018-03-01 01:08:00 PST,2369.0,1,134,135,false
2018-03-01 01:08:30 PST,2372.0,1,134,135,false
2018-03-01 01:08:30 PST,2857.0,1,134,135,false
2018-03-01 01:09:00 PST,2708.0,1,134,135,false
2018-03-01 01:09:00 PST,2725.0,1,134,135,false
2018-03-01 01:09:30 PST,2741.0,1,134,135,false
2018-03-01 01:09:30 PST,2384.0,1,134,135,false
2018-03-01 01:10:00 PST,2382.0,1,134,135,false
2018-03-01 01:10:00 PST,2371.0,1,134,135,false
2018-03-01 01:10:30 PST,2373.0,1,134,135,false
2018-03-01 01:10:30 PST,2462.0,1,134,135,false
2018-03-01 01:11:00 PST,2383.0,1,134,135,false
2018-03-01 01:11:00 PST,2370.0,1,134,135,false
2018-03-01 01:11:30 PST,2439.0,1,134,135,false
2018-03-01 01:11:30 PST,2372.0,1,134,135,false
2018-03-01 01:12:00 PST,2942.0,1,134,135,false
2018-03-01 01:12:00 PST,2745.0,1,134,135,false
2018-03-01 01:12:30 PST,2705.0,1,134,135,false
2018-03-01 01:12:30 PST,2576.0,1,134,135,false
2018-03-01 01:13:00 PST,2373.0,1,134,135,false
2018-03-01 01:13:00 PST,2372.0,1,134,135,false
2018-03-01 01:13:30 PST,2372.0,1,134,135,false
2018-03-01 01:13:30 PST,2440.0,1,134,135,false
2018-03-01 01:14:00 PST,2374.0,1,134,135,false
2018-03-01 01:14:00 PST,2433.0,1,134,135,false
2018-03-01 01:14:30 PST,2369.0,1,134,135,false
2018-03-01 01:14:30 PST,2367.0,1,134,135,false
2018-03-01 01:15:00 PST,2841.0,1,134,135,false
2018-03-01 01:15:00 PST,2531.0,1,134,135,false
2018-03-01 01:15:30 PST,3115.0,1,134,135,false
2018-03-01 01:15:30 PST,2488.0,1,134,135,false
2018-03-01 01:16:00 PST,2492.0,1,134,135,false
2018-03-01 01:16:00 PST,2370.0,1,134,135,false
2018-03-01 01:16:30 PST,2369.0,1,134,135,false
2018-03-01 01:16:30 PST,2368.0,1,134,135,false
2018-03-01 01:17:00 PST,3088.0,1,134,135,false
2018-03-01 01:17:00 PST,2862.0,1,134,135,false
2018-03-01 01:17:30 PST,2392.0,1,134,135,false
2018-03-01 01:17:30 PST,2826.0,1,134,135,false
2018-03-01 01:18:00 PST,2542.0,1,134,135,false
2018-03-01 01:18:00 PST,3145.0,1,134,135,false
2018-03-01 01:18:30 PST,2669.0,1,134,135,false
2018-03-01 01:18:30 PST,2706.0,1,134,135,false
2018-03-01 01:19:00 PST,2474.0,1,134,135,false
2018-03-01 01:19:00 PST,2378.0,1,134,135,false
2018-03-01 01:19:30 PST,2385.0,1,134,135,false
2018-03-01 01:19:30 PST,2683.0,1,134,135,false
2018-03-01 01:20:00 PST,2439.0,1,134,135,false
2018-03-01 01:20:00 PST,2450.0,1,134,135,false
2018-03-01 01:20:30 PST,2485.0,1,134,135,false
2018-03-01 01:20:30 PST,2378.0,1,134,135,false
2018-03-01 01:21:00 PST,2973.0,1,134,135,false
2018-03-01 01:21:00 PST,2534.0,1,134,135,false
2018-03-01 01:21:30 PST,2571.0,1,134,135,false
2018-03-01 01:21:30 PST,2541.0,1,134,135,false
2018-03-01 01:22:00 PST,3496.0,1,134,135,false
2018-03-01 01:22:00 PST,3252.0,1,134,135,false
2018-03-01 01:22:30 PST,2608.0,1,134,135,false
2018-03-01 01:22:30 PST,2636.0,1,134,135,false
2018-03-01 01:23:00 PST,2895.0,1,134,135,false
2018-03-01 01:23:00 PST,2816.0,1,134,135,false
2018-03-01 01:23:30 PST,2501.0,1,134,135,false
2018-03-01 01:23:30 PST,2380.0,1,134,135,false
2018-03-01 01:24:00 PST,4253.0,1,134,135,false
2018-03-01 01:24:00 PST,2900.0,1,134,135,false
2018-03-01 01:24:30 PST,3140.0,1,134,135,false
2018-03-01 01:24:30 PST,2400.0,1,134,135,false
2018-03-01 01:25:00 PST,2671.0,1,134,135,false
2018-03-01 01:25:00 PST,2375.0,1,134,135,false
2018-03-01 01:25:30 PST,2652.0,1,134,135,false
2018-03-01 01:25:30 PST,2550.0,1,134,135,false
2018-03-01 01:26:00 PST,2390.0,1,134,135,false
2018-03-01 01:26:00 PST,2386.0,1,134,135,false
2018-03-01 01:26:30 PST,2544.0,1,134,135,false
2018-03-01 01:26:30 PST,4713.0,1,134,135,false
2018-03-01 01:27:00 PST,3769.0,1,134,135,false
2018-03-01 01:27:00 PST,2881.0,1,134,135,false
2018-03-01 01:27:30 PST,2825.0,1,134,135,false
2018-03-01 01:27:30 PST,2738.0,1,134,135,false
2018-03-01 01:28:00 PST,2494.0,1,134,135,false
2018-03-01 01:28:00 PST,2574.0,1,134,135,false
2018-03-01 01:28:30 PST,2486.0,1,134,135,false
2018-03-01 01:28:30 PST,2531.0,1,134,135,false
2018-03-01 01:29:00 PST,2550.0,1,134,135,false
2018-03-01 01:29:00 PST,2741.0,1,134,135,false
2018-03-01 01:29:30 PST,2822.0,1,134,135,false
2018-03-01 01:29:30 PST,2716.0,1,134,135,false
2018-03-01 01:30:00 PST,2652.0,1,134,135,false
2018-03-01 01:30:00 PST,2514.0,1,134,135,false
2018-03-01 01:30:30 PST,2497.0,1,134,135,false
2018-03-01 01:30:30 PST,2514.0,1,134,135,false
2018-03-01 01:31:00 PST,2551.0,1,134,135,false
2018-03-01 01:31:00 PST,2666.0,1,134,135,false
2018-03-01 01:31:30 PST,2503.0,1,134,135,false
2018-03-01 01:31:30 PST,2663.0,1,134,135,false
2018-03-01 01:32:00 PST,2508.0,1,134,135,false
2018-03-01 01:32:00 PST,3074.0,1,134,135,false
2018-03-01 01:32:30 PST,2596.0,1,134,135,false
2018-03-01 01:32:30 PST,2622.0,1,134,135,false
2018-03-01 01:33:00 PST,3161.0,1,134,135,false
2018-03-01 01:33:00 PST,2532.0,1,134,135,false
2018-03-01 01:33:30 PST,2415.0,1,134,135,false
2018-03-01 01:33:30 PST,2372.0,1,134,135,false
2018-03-01 01:34:00 PST,2749.0,1,134,135,false
2018-03-01 01:34:00 PST,2379.0,1,134,135,false
2018-03-01 01:34:30 PST,2370.0,1,134,135,false
2018-03-01 01:34:30 PST,2368.0,1,134,135,false
2018-03-01 01:35:00 PST,2370.0,1,134,135,false
2018-03-01 01:35:00 PST,4659.0,1,134,135,false
2018-03-01 01:35:30 PST,2551.0,1,134,135,false
2018-03-01 01:35:30 PST,2777.0,1,134,135,false
2018-03-01 01:36:00 PST,2673.0,1,134,135,false
2018-03-01 01:36:00 PST,2857.0,1,134,135,false
2018-03-01 01:36:30 PST,3187.0,1,134,135,false
2018-03-01 01:36:30 PST,2838.0,1,134,135,false
2018-03-01 01:37:00 PST,2986.0,1,134,135,false
2018-03-01 01:37:00 PST,2713.0,1,134,135,false
2018-03-01 01:37:30 PST,2549.0,1,134,135,false
2018-03-01 01:37:30 PST,2782.0,1,134,135,false
2018-03-01 01:38:00 PST,3359.0,1,134,135,false
2018-03-01 01:38:00 PST,3863.0,1,134,135,false
2018-03-01 01:38:30 PST,2558.0,1,134,135,false
2018-03-01 01:38:30 PST,2712.0,1,134,135,false
2018-03-01 01:39:00 PST,2560.0,1,134,135,false
2018-03-01 01:39:00 PST,2570.0,1,134,135,false
2018-03-01 01:39:30 PST,2598.0,1,134,135,false
2018-03-01 01:39:30 PST,2555.0,1,134,135,false
2018-03-01 01:40:00 PST,2497.0,1,134,135,false
2018-03-01 01:40:00 PST,2489.0,1,134,135,false
2018-03-01 01:40:30 PST,2645.0,1,134,135,false
2018-03-01 01:40:30 PST,2789.0,1,134,135,false
2018-03-01 01:41:00 PST,2589.0,1,134,135,false
2018-03-01 01:41:00 PST,2948.0,1,134,135,false
2018-03-01 01:41:30 PST,2595.0,1,134,135,false
2018-03-01 01:41:30 PST,2503.0,1,134,135,false
2018-03-01 01:42:00 PST,2510.0,1,134,135,false
2018-03-01 01:42:00 PST,2738.0,1,134,135,false
2018-03-01 01:42:30 PST,2507.0,1,134,135,false
2018-03-01 01:42:30 PST,2564.0,1,134,135,false
2018-03-01 01:43:00 PST,2490.0,1,134,135,false
2018-03-01 01:43:00 PST,2552.0,1,134,135,false
2018-03-01 01:43:30 PST,2938.0,1,134,135,false
2018-03-01 01:43:30 PST,2713.0,1,134,135,false
2018-03-01 01:44:00 PST,2573.0,1,134,135,false
