Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
7,HOLIDAY,21,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,22,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,23,0.0000,0.2574,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,WEEKDAY,0,0.0096,0.2080,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,WEEKDAY,1,0.0101,0.1859,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,WEEKDAY,2,0.0308,0.1573,0.1014,0.0286,0.0002,0.1022,0.2712,0.0727,0.0903,0.3322,0.0471
8,WEEKDAY,3,0.0615,0.1322,0.1014,0.0288,0.0002,0.1022,0.2712,0.0791,0.0908,0.3331,0.0471
8,WEEKDAY,4,0.1343,0.1006,0.1014,0.0298,0.0006,0.1023,0.2712,0.1015,0.0949,0.3388,0.0471
8,WEEKDAY,5,0.1567,0.0841,0.1014,0.0311,0.0034,0.1037,0.0235,0.2182,0.2188,0.3482,0.0471
8,WEEKDAY,6,0.0375,0.6977,0.1712,0.0377,0.0094,0.1091,0.0000,0.4878,0.4903,0.3553,0.0471
8,WEEKDAY,7,0.0000,1.4351,0.2493,0.0453,0.0149,0.1152,0.0000,0.8207,0.6715,0.3592,0.0471
8,WEEKDAY,8,0.0000,1.8372,0.2764,0.0546,0.0176,0.1193,0.0000,1.0222,0.7739,0.3606,0.0471
8,WEEKDAY,9,0.0000,2.0327,0.2770,0.0563,0.0181,0.1202,0.0000,1.0585,0.8069,0.3608,0.0471
8,WEEKDAY,10,0.0000,2.0113,0.2591,0.0549,0.0182,0.1203,0.0000,1.0286,0.8107,0.3608,0.0471
8,WEEKDAY,11,0.0000,1.9561,0.2407,0.0564,0.0178,0.1200,0.0000,1.0239,0.8109,0.3608,0.0471
8,WEEKDAY,12,0.0000,2.0653,0.2406,0.0551,0.0173,0.1195,0.0000,1.0364,0.8096,0.3605,0.0471
8,WEEKDAY,13,0.0000,2.2079,0.2463,0.0542,0.0160,0.1181,0.0000,1.0373,0.7876,0.3584,0.0471
8,WEEKDAY,14,0.0000,2.3571,0.2526,0.0526,0.0132,0.1160,0.0000,0.9600,0.7249,0.3536,0.0471
8,WEEKDAY,15,0.0000,2.3316,0.2472,0.0496,0.0087,0.1116,0.0000,0.7270,0.6125,0.3462,0.0471
8,WEEKDAY,16,0.0000,2.1187,0.2283,0.0436,0.0030,0.1061,0.0659,0.5191,0.2266,0.3376,0.0471
8,WEEKDAY,17,0.0000,0.7134,0.1029,0.0360,0.0005,0.1025,0.0659,0.3521,0.0974,0.3329,0.0471
8,WEEKDAY,18,0.0000,0.5941,0.1022,0.0294,0.0002,0.1023,0.0235,0.2359,0.0907,0.3322,0.0471
8,WEEKDAY,19,0.0000,0.4923,0.1014,0.0287,0.0002,0.1022,0.2712,0.1585,0.0903,0.3322,0.0471
8,WEEKDAY,20,0.0000,0.4003,0.1014,0.0286,0.0002,0.1022,0.2712,0.1112,0.0903,0.3322,0.0471
8,WEEKDAY,21,0.0000,0.3331,0.1014,0.0286,0.0002,0.1022,0.2712,0.0810,0.0903,0.3322,0.0471
8,WEEKDAY,22,0.0000,0.2815,0.1014,0.0286,0.0002,0.1022,0.2712,0.0731,0.0903,0.3322,0.0471
8,WEEKDAY,23,0.0090,0.2340,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,0,0.0159,0.2038,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,1,0.0298,0.1832,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,2,0.0881,0.1408,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,3,0.1399,0.1062,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,4,0.1387,0.0955,0.1014,0.0286,0.0002,0.1022,0.2712,0.0754,0.0923,0.3323,0.0471
8,SATURDAY,5,0.1770,0.0645,0.1014,0.0287,0.0008,0.1023,0.0235,0.1106,0.1089,0.3326,0.0471
8,SATURDAY,6,0.0164,0.1546,0.1014,0.0294,0.0026,0.1027,0.0000,0.2375,0.1505,0.3338,0.0471
8,SATURDAY,7,0.0000,0.4794,0.1279,0.0309,0.0054,0.1036,0.0000,0.4362,0.1957,0.3360,0.0471
8,SATURDAY,8,0.0000,0.9214,0.1669,0.0321,0.0074,0.1043,0.0000,0.6179,0.2265,0.3393,0.0471
8,SATURDAY,9,0.0000,1.0631,0.1721,0.0329,0.0080,0.1046,0.0000,0.6677,0.2436,0.3407,0.0471
8,SATURDAY,10,0.0000,1.0285,0.1608,0.0329,0.0078,0.1045,0.0000,0.6532,0.2458,0.3408,0.0471
8,SATURDAY,11,0.0000,0.9043,0.1439,0.0328,0.0065,0.1040,0.0000,0.5826,0.2191,0.3403,0.0471
8,SATURDAY,12,0.0000,0.9123,0.1383,0.0325,0.0037,0.1034,0.0000,0.4042,0.1671,0.3387,0.0471
8,SATURDAY,13,0.0000,0.9938,0.1401,0.0315,0.0012,0.1028,0.0000,0.2291,0.1269,0.3365,0.0471
8,SATURDAY,14,0.0000,1.0444,0.1418,0.0306,0.0005,0.1024,0.0000,0.1260,0.1055,0.3335,0.0471
8,SATURDAY,15,0.0000,0.8602,0.1144,0.0293,0.0003,0.1023,0.0000,0.0852,0.0966,0.3323,0.0471
8,SATURDAY,16,0.0000,0.8579,0.1136,0.0288,0.0002,0.1022,0.0659,0.0735,0.0911,0.3322,0.0471
8,SATURDAY,17,0.0000,0.7693,0.1094,0.0286,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,18,0.0000,0.6011,0.1046,0.0286,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,19,0.0000,0.4669,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,20,0.0000,0.3789,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,21,0.0000,0.3143,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,22,0.0000,0.2595,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SATURDAY,23,0.0000,0.1897,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,0,0.0000,0.1807,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,1,0.0000,0.1590,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,2,0.0533,0.1169,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,3,0.1128,0.0801,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,4,0.1096,0.0731,0.0535,0.0286,0.0002,0.1022,0.2712,0.0723,0.0903,0.3323,0.0471
8,SUNDAY,5,0.1065,0.0472,0.0535,0.0287,0.0002,0.1022,0.0235,0.0735,0.0906,0.3326,0.0471
8,SUNDAY,6,0.0892,0.0923,0.0535,0.0288,0.0003,0.1022,0.0000,0.0772,0.0917,0.3338,0.0471
8,SUNDAY,7,0.0000,0.4843,0.0858,0.0290,0.0005,0.1023,0.0000,0.0822,0.0934,0.3360,0.0471
8,SUNDAY,8,0.0000,0.7533,0.1006,0.0291,0.0007,0.1023,0.0000,0.0885,0.0950,0.3393,0.0471
8,SUNDAY,9,0.0000,0.8253,0.0982,0.0291,0.0008,0.1023,0.0000,0.0899,0.0958,0.3407,0.0471
8,SUNDAY,10,0.0000,0.7386,0.0847,0.0291,0.0007,0.1023,0.0000,0.0897,0.0959,0.3408,0.0471
8,SUNDAY,11,0.0000,0.5879,0.0685,0.0290,0.0005,0.1023,0.0000,0.0875,0.0950,0.3403,0.0471
8,SUNDAY,12,0.0000,0.5639,0.0643,0.0288,0.0003,0.1023,0.0000,0.0813,0.0927,0.3387,0.0471
8,SUNDAY,13,0.0000,0.6036,0.0654,0.0286,0.0002,0.1022,0.0000,0.0762,0.0911,0.3365,0.0471
8,SUNDAY,14,0.0000,0.6980,0.0703,0.0286,0.0002,0.1022,0.0000,0.0732,0.0905,0.3335,0.0471
8,SUNDAY,15,0.0000,0.7365,0.0715,0.0286,0.0002,0.1022,0.0000,0.0722,0.0903,0.3323,0.0471
8,SUNDAY,16,0.0000,0.7228,0.0704,0.0286,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,17,0.0000,0.6274,0.0653,0.0286,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,18,0.0000,0.4696,0.0590,0.0286,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,19,0.0000,0.3310,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,20,0.0000,0.2780,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,21,0.0000,0.2517,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,22,0.0000,0.2153,0.0535,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,SUNDAY,23,0.0000,0.2627,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0613,0.1315,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,WEEKDAY,1,0.1142,0.0904,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,WEEKDAY,2,0.1634,0.0642,0.1014,0.0285,0.0002,0.1022,0.2712,0.0727,0.0903,0.3322,0.0471
9,WEEKDAY,3,0.2037,0.0521,0.1014,0.0287,0.0002,0.1022,0.2712,0.0791,0.0908,0.3331,0.0471
9,WEEKDAY,4,0.2249,0.0447,0.1014,0.0297,0.0006,0.1023,0.2712,0.1015,0.0949,0.3388,0.0471
9,WEEKDAY,5,0.2436,0.0404,0.1014,0.0310,0.0034,0.1037,0.2712,0.2182,0.2188,0.3482,0.0471
9,WEEKDAY,6,0.2101,0.1428,0.1179,0.0375,0.0094,0.1091,0.0000,0.4878,0.4903,0.3553,0.0471
9,WEEKDAY,7,0.0180,0.8575,0.2089,0.0452,0.0149,0.1152,0.0000,0.8207,0.6715,0.3592,0.0471
9,WEEKDAY,8,0.0000,1.4169,0.2556,0.0545,0.0176,0.1193,0.0000,1.0222,0.7739,0.3606,0.0471
9,WEEKDAY,9,0.0000,1.6208,0.2582,0.0562,0.0181,0.1202,0.0000,1.0585,0.8069,0.3608,0.0471
9,WEEKDAY,10,0.0000,1.6142,0.2404,0.0548,0.0182,0.1203,0.0000,1.0286,0.8107,0.3608,0.0471
9,WEEKDAY,11,0.0000,1.5549,0.2206,0.0563,0.0178,0.1200,0.0000,1.0239,0.8109,0.3608,0.0471
9,WEEKDAY,12,0.0000,1.6620,0.2208,0.0550,0.0173,0.1195,0.0000,1.0364,0.8096,0.3605,0.0471
9,WEEKDAY,13,0.0000,1.8041,0.2263,0.0541,0.0160,0.1181,0.0000,1.0373,0.7876,0.3584,0.0471
9,WEEKDAY,14,0.0000,1.9316,0.2311,0.0526,0.0132,0.1160,0.0000,0.9600,0.7249,0.3536,0.0471
9,WEEKDAY,15,0.0000,1.8863,0.2237,0.0495,0.0087,0.1116,0.0000,0.7270,0.6125,0.3462,0.0471
9,WEEKDAY,16,0.0000,1.6449,0.2024,0.0435,0.0030,0.1061,0.0659,0.5191,0.2266,0.3376,0.0471
9,WEEKDAY,17,0.0000,0.5425,0.1014,0.0360,0.0005,0.1025,0.0659,0.3521,0.0974,0.3329,0.0471
9,WEEKDAY,18,0.0000,0.4509,0.1014,0.0293,0.0002,0.1023,0.2712,0.2359,0.0907,0.3322,0.0471
9,WEEKDAY,19,0.0000,0.3542,0.1014,0.0286,0.0002,0.1022,0.2712,0.1585,0.0903,0.3322,0.0471
9,WEEKDAY,20,0.0000,0.2871,0.1014,0.0285,0.0002,0.1022,0.2712,0.1112,0.0903,0.3322,0.0471
9,WEEKDAY,21,0.0000,0.2379,0.1014,0.0285,0.0002,0.1022,0.2712,0.0810,0.0903,0.3322,0.0471
9,WEEKDAY,22,0.0177,0.1890,0.1014,0.0285,0.0002,0.1022,0.2712,0.0731,0.0903,0.3322,0.0471
9,WEEKDAY,23,0.0582,0.1437,0.1014,0.0286,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,0,0.0995,0.1184,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,1,0.1102,0.1009,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,2,0.2476,0.0319,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,3,0.3093,0.0000,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,4,0.3206,0.0000,0.1014,0.0285,0.0002,0.1022,0.2712,0.0754,0.0923,0.3323,0.0471
9,SATURDAY,5,0.3257,0.0000,0.1014,0.0287,0.0008,0.1023,0.2712,0.1106,0.1089,0.3326,0.0471
9,SATURDAY,6,0.3079,0.0000,0.1014,0.0293,0.0026,0.1027,0.0000,0.2375,0.1505,0.3338,0.0471
9,SATURDAY,7,0.0575,0.1303,0.1014,0.0309,0.0054,0.1036,0.0000,0.4362,0.1957,0.3360,0.0471
9,SATURDAY,8,0.0000,0.4826,0.1364,0.0321,0.0074,0.1043,0.0000,0.6179,0.2265,0.3393,0.0471
9,SATURDAY,9,0.0000,0.6518,0.1454,0.0329,0.0080,0.1046,0.0000,0.6677,0.2436,0.3407,0.0471
9,SATURDAY,10,0.0000,0.6438,0.1365,0.0328,0.0078,0.1045,0.0000,0.6532,0.2458,0.3408,0.0471
9,SATURDAY,11,0.0000,0.6240,0.1292,0.0328,0.0065,0.1040,0.0000,0.5826,0.2191,0.3403,0.0471
9,SATURDAY,12,0.0000,0.6548,0.1266,0.0325,0.0037,0.1034,0.0000,0.4042,0.1671,0.3387,0.0471
9,SATURDAY,13,0.0000,0.6829,0.1245,0.0314,0.0012,0.1028,0.0000,0.2291,0.1269,0.3365,0.0471
9,SATURDAY,14,0.0000,0.7113,0.1231,0.0305,0.0005,0.1024,0.0000,0.1260,0.1055,0.3335,0.0471
9,SATURDAY,15,0.0000,0.5720,0.1014,0.0292,0.0003,0.1023,0.0000,0.0852,0.0966,0.3323,0.0471
9,SATURDAY,16,0.0000,0.5594,0.1014,0.0288,0.0002,0.1022,0.0659,0.0735,0.0911,0.3322,0.0471
9,SATURDAY,17,0.0000,0.4684,0.1014,0.0286,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,18,0.0000,0.3959,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,19,0.0000,0.3088,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,20,0.0000,0.2522,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,21,0.0000,0.2075,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,22,0.0728,0.1502,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SATURDAY,23,0.0575,0.1165,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,0,0.0388,0.1230,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,1,0.1318,0.0639,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,2,0.1307,0.0610,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,3,0.1304,0.0573,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,4,0.1390,0.0527,0.0535,0.0285,0.0002,0.1022,0.2712,0.0723,0.0903,0.3323,0.0471
9,SUNDAY,5,0.1894,0.0249,0.0535,0.0286,0.0002,0.1022,0.2712,0.0735,0.0906,0.3326,0.0471
9,SUNDAY,6,0.1433,0.0525,0.0535,0.0288,0.0003,0.1022,0.0000,0.0772,0.0917,0.3338,0.0471
9,SUNDAY,7,0.0343,0.1795,0.0589,0.0289,0.0005,0.1023,0.0000,0.0822,0.0934,0.3360,0.0471
9,SUNDAY,8,0.0000,0.4685,0.0814,0.0290,0.0007,0.1023,0.0000,0.0885,0.0950,0.3393,0.0471
9,SUNDAY,9,0.0000,0.5974,0.0832,0.0290,0.0008,0.1023,0.0000,0.0899,0.0958,0.3407,0.0471
9,SUNDAY,10,0.0000,0.5371,0.0716,0.0290,0.0007,0.1023,0.0000,0.0897,0.0959,0.3408,0.0471
9,SUNDAY,11,0.0000,0.4508,0.0600,0.0289,0.0005,0.1023,0.0000,0.0875,0.0950,0.3403,0.0471
9,SUNDAY,12,0.0000,0.4343,0.0573,0.0288,0.0003,0.1023,0.0000,0.0813,0.0927,0.3387,0.0471
9,SUNDAY,13,0.0000,0.5076,0.0607,0.0286,0.0002,0.1022,0.0000,0.0762,0.0911,0.3365,0.0471
9,SUNDAY,14,0.0000,0.5445,0.0619,0.0285,0.0002,0.1022,0.0000,0.0732,0.0905,0.3335,0.0471
9,SUNDAY,15,0.0000,0.5749,0.0625,0.0285,0.0002,0.1022,0.0000,0.0722,0.0903,0.3323,0.0471
9,SUNDAY,16,0.0000,0.5559,0.0618,0.0285,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,17,0.0000,0.4300,0.0576,0.0285,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,18,0.0000,0.3138,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,19,0.0000,0.2503,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,20,0.0000,0.2126,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,21,0.0459,0.1623,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,22,0.0414,0.1425,0.0535,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,SUNDAY,23,0.0460,0.1225,0.0811,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,0,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,1,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,2,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,3,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,4,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,5,0.0000,0.0000,0.0000,0.0285,0.0019,0.1034,0.2712,0.1426,0.2005,0.3322,0.0471
9,HOLIDAY,6,0.0000,0.4452,0.0619,0.0334,0.0059,0.1079,0.0000,0.2859,0.4371,0.3322,0.0471
9,HOLIDAY,7,0.0000,1.0330,0.1387,0.0381,0.0085,0.1121,0.0000,0.4092,0.5629,0.3322,0.0471
9,HOLIDAY,8,0.0000,1.3768,0.1616,0.0440,0.0091,0.1141,0.0000,0.4243,0.6257,0.3322,0.0471
9,HOLIDAY,9,0.0000,1.5574,0.1585,0.0434,0.0091,0.1141,0.0000,0.4218,0.6417,0.3322,0.0471
9,HOLIDAY,10,0.0000,1.5234,0.1386,0.0421,0.0091,0.1141,0.0000,0.4064,0.6417,0.3322,0.0471
9,HOLIDAY,11,0.0000,1.3389,0.1152,0.0434,0.0089,0.1139,0.0000,0.4071,0.6417,0.3322,0.0471
9,HOLIDAY,12,0.0000,1.3508,0.1104,0.0425,0.0087,0.1136,0.0000,0.4127,0.6417,0.3322,0.0471
9,HOLIDAY,13,0.0000,1.4362,0.1119,0.0422,0.0081,0.1127,0.0000,0.4152,0.6257,0.3322,0.0471
9,HOLIDAY,14,0.0000,1.4967,0.1144,0.0415,0.0067,0.1113,0.0000,0.3912,0.5788,0.3322,0.0471
9,HOLIDAY,15,0.0000,1.4619,0.1105,0.0401,0.0044,0.1084,0.0000,0.2986,0.4999,0.3322,0.0471
9,HOLIDAY,16,0.0000,1.3028,0.0983,0.0370,0.0014,0.1046,0.0659,0.2232,0.1846,0.3322,0.0471
9,HOLIDAY,17,0.0000,0.0000,0.0000,0.0328,0.0002,0.1022,0.0659,0.1627,0.0903,0.3322,0.0471
9,HOLIDAY,18,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.1225,0.0903,0.3322,0.0471
9,HOLIDAY,19,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0971,0.0903,0.3322,0.0471
9,HOLIDAY,20,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0824,0.0903,0.3322,0.0471
9,HOLIDAY,21,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,22,0.0000,0.0000,0.0000,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
9,HOLIDAY,23,0.0000,0.3035,0.1014,0.0285,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
10,WEEKDAY,0,0.3542,0.0030,0.1023,0.0302,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
10,WEEKDAY,1,0.3814,0.0019,0.1037,0.0302,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
10,WEEKDAY,2,0.4048,0.0009,0.1047,0.0302,0.0002,0.1022,0.2712,0.0726,0.0903,0.3322,0.0471
10,WEEKDAY,3,0.4233,0.0005,0.1071,0.0303,0.0002,0.1022,0.2712,0.0777,0.0906,0.3329,0.0471
10,WEEKDAY,4,0.4303,0.0001,0.1096,0.0312,0.0005,0.1023,0.2712,0.0964,0.0940,0.3375,0.0471
10,WEEKDAY,5,0.4389,0.0000,0.1076,0.0325,0.0029,0.1035,0.2712,0.1959,0.1968,0.3459,0.0471
10,WEEKDAY,6,0.4375,0.0000,0.1026,0.0384,0.0083,0.1081,0.2518,0.4386,0.4425,0.3531,0.0471
10,WEEKDAY,7,0.3314,0.1400,0.1297,0.0463,0.0139,0.1142,0.0431,0.7603,0.6393,0.3574,0.0471
10,WEEKDAY,8,0.1370,0.5478,0.1883,0.0558,0.0170,0.1186,0.0000,0.9846,0.7553,0.3591,0.0471
10,WEEKDAY,9,0.0072,0.8187,0.2020,0.0590,0.0180,0.1200,0.0000,1.0496,0.8004,0.3595,0.0471
10,WEEKDAY,10,0.0000,0.8226,0.1871,0.0581,0.0181,0.1202,0.0000,1.0313,0.8092,0.3595,0.0471
10,WEEKDAY,11,0.0000,0.7755,0.1700,0.0591,0.0178,0.1201,0.0000,1.0222,0.8100,0.3595,0.0471
10,WEEKDAY,12,0.0000,0.8438,0.1707,0.0582,0.0173,0.1196,0.0000,1.0317,0.8090,0.3593,0.0471
10,WEEKDAY,13,0.0000,0.9413,0.1760,0.0572,0.0162,0.1183,0.0000,1.0346,0.7907,0.3576,0.0471
